House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,Kitchen_kW,AC_BR_kW,AC_LR_kW,AC_MBR_kW
House4,2018-06-04 14:00:00,1.4176566666666663,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009550000000000001,0.4511383333333335,0.005504999999999996,0.003321666666666664,0.01356166666666667
House4,2018-06-04 15:00:00,2.484503333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001046666666666667,0.45982,0.9483183333333334,0.005778333333333333,0.02025833333333333
House4,2018-06-04 16:00:00,1.2864916666666677,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00048499999999999997,0.25115666666666675,0.5235200000000003,0.0029916666666666685,0.007386666666666663
House4,2018-06-04 17:00:00,1.9004733333333341,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012416666666666663,0.4036433333333335,0.6461316666666664,0.00526666666666667,0.011026666666666674
House4,2018-06-04 18:00:00,1.728895,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018283333333333344,0.4519866666666664,0.0060716666666666644,0.15149500000000002,0.107975
House4,2018-06-04 19:00:00,4.747928333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0003533333333333335,0.45385,0.01100833333333334,1.8068183333333336,1.3882416666666668
House4,2018-06-04 20:00:00,4.45092,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004266666666666673,0.458265,0.010728333333333341,1.763588333333334,1.1852249999999998
House4,2018-06-04 21:00:00,4.063128333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004950000000000003,0.4180883333333333,0.010536666666666677,1.7435066666666659,0.9641416666666668
House4,2018-06-04 22:00:00,6.31019,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004600000000000005,0.38023,0.7452183333333334,1.7438666666666665,0.9672366666666664
House4,2018-06-04 23:00:00,4.905085,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011299999999999995,0.4053983333333334,0.92407,0.33221166666666624,0.9470599999999998
House4,2018-06-05 00:00:00,4.221181666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00146,0.4133116666666667,0.7335349999999999,0.0060750000000000005,0.9294
House4,2018-06-05 01:00:00,4.117361666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015716666666666654,0.42932,0.7240099999999998,0.006046666666666668,0.9211083333333332
House4,2018-06-05 02:00:00,3.5564666666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001758333333333333,0.4383583333333333,0.3786450000000005,0.0054250000000000045,0.8318599999999996
House4,2018-06-05 03:00:00,2.247703333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0020049999999999994,0.3762916666666668,0.007164999999999995,0.0048283333333333355,0.010813333333333341
House4,2018-06-05 04:00:00,2.9653333333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018466666666666664,0.3672316666666667,0.00701166666666667,0.004671666666666665,0.9068333333333334
House4,2018-06-05 05:00:00,3.05022,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001521666666666667,0.4004,0.344815,0.005133333333333332,0.7673183333333332
House4,2018-06-05 06:00:00,3.4273183333333326,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013533333333333331,0.4002266666666665,0.7967249999999997,0.005879999999999996,0.7548699999999999
House4,2018-06-05 07:00:00,3.335083333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001408333333333333,0.3986549999999998,0.6642566666666665,0.0056316666666666616,0.7765550000000001
House4,2018-06-05 08:00:00,3.211558333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014916666666666663,0.3623166666666667,0.5251933333333331,0.005491666666666664,0.8114466666666666
House4,2018-06-05 09:00:00,1.995255,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001866666666666667,0.3522833333333333,0.0068449999999999935,0.00484,0.011555000000000005
House4,2018-06-05 10:00:00,0.4402566666666656,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00040666666666666667,0.08229166666666678,0.0015583333333333356,0.0011466666666666687,0.0026466666666666713
House4,2018-06-05 11:00:00,1.7928133333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001928333333333334,0.315285,0.005973333333333334,0.0030283333333333343,0.009408333333333336
House4,2018-06-05 12:00:00,3.3916750000000007,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.90255,0.27821333333333337,0.6649833333333335,0.0049299999999999995,0.013159999999999993
House4,2018-06-05 13:00:00,1.2689650000000017,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.5352983333333329,0.11525500000000015,0.3014599999999993,0.0015600000000000026,0.003828333333333338
House4,2018-06-05 14:00:00,3.62702,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,1.6014266666666663,0.41590500000000014,0.8280499999999997,0.004533333333333331,0.011355
House4,2018-06-05 15:00:00,5.3393316666666655,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,2.217143333333333,0.5174133333333332,1.2209816666666664,0.006445000000000006,0.3665066666666667
House4,2018-06-05 16:00:00,2.3667333333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.5870716666666667,0.3053916666666664,0.3834583333333338,0.002735000000000003,0.5492950000000006
House4,2018-06-05 17:00:00,4.981301666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,2.0938816666666664,0.4719316666666666,0.26294500000000004,0.0046416666666666655,1.276423333333334
House4,2018-06-05 18:00:00,5.040913333333339,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.8479316666666669,0.392065,0.7920416666666666,1.2788283333333323,0.8256883333333336
House4,2018-06-05 19:00:00,0.2893283333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00014666666666666666,0.06040166666666666,0.026518333333333345,0.07591999999999999,0.002604999999999998
House4,2018-06-05 20:00:00,0.7951116666666659,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,3.166666666666666e-05,0.12252333333333318,0.12269999999999995,0.3060549999999987,4.5e-05
House4,2018-06-05 21:00:00,0.005654999999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0008416666666666669,0.0008016666666666671,0.002199999999999998,0.0
House4,2018-06-05 22:00:00,0.005658333333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0008416666666666669,0.000801666666666667,0.002199999999999998,0.0
House4,2018-06-05 23:00:00,0.005649999999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0008416666666666669,0.0008000000000000004,0.002199999999999998,0.0
House4,2018-06-06 00:00:00,0.0056599999999999975,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0008416666666666668,0.000801666666666667,0.002199999999999998,0.0
House4,2018-06-06 01:00:00,0.6778033333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0003683333333333334,0.17055666666666666,0.13796833333333333,0.02607166666666666,0.00018
House4,2018-06-06 02:00:00,2.529915000000001,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010016666666666668,0.6773350000000001,0.6519183333333334,0.011253333333333341,0.007543333333333334
House4,2018-06-06 03:00:00,2.249505,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011350000000000006,0.4950766666666666,0.6365233333333333,0.007633333333333333,0.04554
House4,2018-06-06 04:00:00,1.9443033333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012500000000000007,0.4848483333333336,0.557945,0.007663333333333333,0.004703333333333335
House4,2018-06-06 05:00:00,1.6658533333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011566666666666663,0.41835166666666657,0.5272783333333331,0.008113333333333332,0.002308333333333333
House4,2018-06-06 06:00:00,1.7646849999999994,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001025,0.4178366666666668,0.5186583333333332,0.008026666666666666,0.0005049999999999996
House4,2018-06-06 07:00:00,1.8390849999999992,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0008133333333333331,0.4121133333333334,0.6078583333333335,0.007898333333333334,0.0010250000000000003
House4,2018-06-06 08:00:00,1.0185149999999994,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004433333333333332,0.259085,0.31124166666666664,0.00477666666666667,0.0005900000000000001
House4,2018-06-06 09:00:00,1.4531083333333337,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015816666666666668,0.40208499999999997,0.011028333333333343,0.012135,0.0016033333333333336
House4,2018-06-06 10:00:00,1.3525133333333337,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013950000000000006,0.4209583333333334,0.005833333333333335,0.013893333333333336,0.00018999999999999998
House4,2018-06-06 11:00:00,0.7059099999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001168333333333334,0.3920683333333333,0.004983333333333334,0.011329999999999995,0.04796333333333333
House4,2018-06-06 12:00:00,3.0731883333333325,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0007583333333333334,0.4575316666666668,0.3426033333333333,0.011316666666666671,1.227791666666667
House4,2018-06-06 13:00:00,4.077503333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001015,0.4253616666666665,0.9791866666666664,0.0089,1.1469433333333336
House4,2018-06-06 14:00:00,4.145979999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00093,0.42509333333333343,0.9784083333333335,0.009043333333333336,1.314926666666667
House4,2018-06-06 15:00:00,3.1226216666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0008883333333333332,0.4238016666666666,0.7764483333333335,0.00882166666666667,0.7297700000000001
House4,2018-06-06 16:00:00,3.0786849999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00057,0.4226333333333334,0.728915,0.008575000000000003,0.9323683333333332
House4,2018-06-06 17:00:00,2.5272183333333342,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0007016666666666665,0.43810166666666667,0.6388866666666667,0.039516666666666665,0.712255
House4,2018-06-06 18:00:00,4.046175,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004600000000000003,0.4059233333333333,0.011170000000000005,1.952534999999999,0.6022700000000002
House4,2018-06-06 19:00:00,4.111221666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0006033333333333334,0.3718583333333332,0.011073333333333334,1.9168716666666668,0.7473150000000002
House4,2018-06-06 20:00:00,3.873381666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0008483333333333331,0.365965,0.010443333333333341,1.6810333333333332,0.7315433333333333
House4,2018-06-06 21:00:00,3.468726666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009850000000000004,0.40433999999999976,0.009414999999999995,1.2627633333333337,0.7805249999999997
House4,2018-06-06 22:00:00,2.950655,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014466666666666668,0.400985,0.2816616666666667,0.008116666666666664,0.5030833333333335
House4,2018-06-06 23:00:00,2.061461666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0007933333333333334,0.26647666666666675,0.3867650000000002,0.006198333333333334,0.26798499999999986
House4,2018-06-07 00:00:00,3.16486,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013983333333333337,0.3694350000000001,0.6235483333333334,0.009188333333333331,0.47084
House4,2018-06-07 01:00:00,2.862805000000001,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015783333333333333,0.3896100000000002,0.5387216666666671,0.008986666666666665,0.3778033333333334
House4,2018-06-07 02:00:00,2.929,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015799999999999994,0.4205300000000001,0.5098000000000003,0.008884999999999999,0.3472099999999999
House4,2018-06-07 03:00:00,3.022785,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014416666666666664,0.4232583333333333,0.4915416666666666,0.00874333333333333,0.43216166666666656
House4,2018-06-07 04:00:00,2.764791666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001405,0.3666050000000001,0.5302433333333334,0.008919999999999999,0.3829933333333333
House4,2018-06-07 05:00:00,2.8267733333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015699999999999998,0.3518383333333333,0.5645550000000001,0.01212,0.2859750000000001
House4,2018-06-07 06:00:00,2.624993333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015766666666666668,0.3732666666666667,0.5468616666666667,0.015289999999999996,0.28709166666666663
House4,2018-06-07 07:00:00,2.8633683333333337,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001675,0.39655666666666656,0.6108416666666667,0.011796666666666669,0.2932933333333333
House4,2018-06-07 08:00:00,2.9650799999999995,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016033333333333336,0.3955166666666667,0.627545,0.010153333333333335,0.3040866666666668
House4,2018-06-07 09:00:00,2.73566,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013350000000000002,0.3639816666666666,0.7279116666666668,0.010561666666666664,0.3377533333333333
House4,2018-06-07 10:00:00,2.2271633333333343,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013483333333333331,0.34163666666666664,0.6166100000000001,0.008496666666666663,0.35714499999999993
House4,2018-06-07 11:00:00,2.0464016666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0019266666666666668,0.5133433333333335,0.007023333333333331,0.007289999999999999,0.3396050000000003
House4,2018-06-07 12:00:00,1.651055,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0019600000000000012,0.4515983333333332,0.006925000000000002,0.00733333333333333,0.009528333333333337
House4,2018-06-07 13:00:00,3.049616666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,1.7373466666666668,0.3992250000000001,0.005891666666666666,0.007908333333333333,0.01208000000000001
House4,2018-06-07 14:00:00,4.960911666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,2.040373333333333,0.3970783333333333,1.2697816666666664,0.009966666666666664,0.013476666666666666
House4,2018-06-07 15:00:00,4.442541666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,1.4924083333333331,0.4460333333333333,0.9398116666666668,0.009633333333333329,0.013038333333333338
House4,2018-06-07 16:00:00,1.9495733333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016616666666666661,0.4448449999999999,0.006968333333333335,0.007955000000000002,0.010075
House4,2018-06-07 17:00:00,2.817505,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009733333333333336,0.4489449999999999,1.1448216666666664,0.009541666666666669,0.04628999999999999
House4,2018-06-07 18:00:00,3.6430100000000007,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001038333333333333,0.4157433333333333,0.96995,0.01321666666666666,1.1284116666666664
House4,2018-06-07 19:00:00,4.328876666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004933333333333334,0.41452,0.012353333333333334,1.9925550000000003,0.6039633333333335
House4,2018-06-07 20:00:00,3.8747833333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0003233333333333334,0.4431333333333333,0.01219833333333333,1.9659316666666664,0.5068050000000001
House4,2018-06-07 21:00:00,3.685376666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0006116666666666668,0.43426499999999996,0.011603333333333332,1.7407216666666665,0.4643966666666669
House4,2018-06-07 22:00:00,4.175496666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013633333333333342,0.4396116666666668,0.9291583333333332,0.010048333333333331,0.49991
House4,2018-06-07 23:00:00,3.298173333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013383333333333329,0.337055,0.8208766666666666,0.009445,0.4754216666666667
House4,2018-06-08 00:00:00,3.2446850000000014,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013449999999999994,0.406415,0.7257783333333332,0.009436666666666656,0.6039916666666668
House4,2018-06-08 01:00:00,3.1298283333333328,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013783333333333332,0.3998466666666666,0.6135133333333332,0.009324999999999995,0.6481866666666668
House4,2018-06-08 02:00:00,2.863928333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014466666666666662,0.4080983333333333,0.6044433333333333,0.009426666666666668,0.43963500000000005
House4,2018-06-08 03:00:00,2.962313333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016833333333333338,0.3684433333333335,0.5254333333333334,0.00921333333333333,0.44115
House4,2018-06-08 04:00:00,2.8360950000000007,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014566666666666662,0.3633799999999999,0.6468383333333334,0.009319999999999991,0.30944499999999997
House4,2018-06-08 05:00:00,1.3704150000000006,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0006866666666666665,0.22273666666666708,0.30699333333333345,0.004614999999999999,0.1388016666666667
House4,2018-06-08 06:00:00,1.4417083333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00043,0.23152666666666674,0.3446516666666667,0.005594999999999999,0.167445
House4,2018-06-08 07:00:00,3.0644166666666663,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014149999999999992,0.3528966666666667,0.6906966666666668,0.009455,0.35292499999999993
House4,2018-06-08 08:00:00,2.7390733333333324,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015266666666666653,0.4014349999999998,0.26709833333333344,0.008658333333333325,0.3715483333333333
House4,2018-06-08 09:00:00,1.693023333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015933333333333329,0.4001416666666666,0.005598333333333335,0.008150000000000004,0.010608333333333327
House4,2018-06-08 10:00:00,1.280021666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00145,0.4059,0.005505,0.008056666666666669,0.009791666666666669
House4,2018-06-08 11:00:00,1.83481,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018283333333333324,0.39477333333333336,0.0059516666666666685,0.007719999999999993,0.01024666666666667
House4,2018-06-08 12:00:00,1.4941816666666663,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015616666666666667,0.4333283333333334,0.0057733333333333395,0.007816666666666661,0.009609999999999999
House4,2018-06-08 13:00:00,1.7555733333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014283333333333329,0.4449616666666665,0.356615,0.008498333333333335,0.009853333333333329
House4,2018-06-08 14:00:00,2.76173,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010966666666666666,0.4330066666666667,1.2722216666666673,0.00996,0.010453333333333323
