House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,W_AC_kW,UPS_kW
House20,2018-06-05 03:00:00,2.375456666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.5723333333333336,0.001519999999999999,0.792643333333333
House20,2018-06-05 04:00:00,3.119813333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.7483750000000002,0.7602999999999999,0.6148283333333335
House20,2018-06-05 05:00:00,3.570533333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.7353550000000006,1.2620633333333335,0.5742866666666665
House20,2018-06-05 06:00:00,3.5434650000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6895033333333334,1.2177900000000002,0.6353066666666667
House20,2018-06-05 07:00:00,0.6725749999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0010216666666666694,0.1168133333333334,0.5500433333333333
House20,2018-06-05 08:00:00,0.5988266666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004016666666666672,0.0001516666666666666,0.5941733333333334
House20,2018-06-05 09:00:00,0.3128233333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.833333333333333e-05,4.833333333333334e-05,0.3052133333333333
House20,2018-06-05 10:00:00,0.908013333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00033500000000000023,0.0002699999999999999,0.8732333333333329
House20,2018-06-05 11:00:00,0.14169333333333325,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.333333333333336e-05,6.500000000000001e-05,0.14004333333333355
House20,2018-06-05 12:00:00,0.8732249999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00024499999999999983,5.83333333333333e-05,0.8690899999999999
House20,2018-06-05 13:00:00,0.9511000000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.000305,0.00022499999999999994,0.9219233333333332
House20,2018-06-05 14:00:00,0.8062050000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002583333333333333,0.0003133333333333332,0.7666933333333337
House20,2018-06-05 15:00:00,0.1789100000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.166666666666667e-05,8.166666666666667e-05,0.16881000000000054
House20,2018-06-05 16:00:00,0.8326166666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00022166666666666656,0.00018499999999999992,0.8218183333333335
House20,2018-06-05 17:00:00,1.70849,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005883333333333332,0.5004366666666668,1.1678533333333336
House20,2018-06-05 18:00:00,1.821043333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0007933333333333331,1.0283016666666671,0.7648883333333338
House20,2018-06-05 19:00:00,0.004500000000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.002400000000000001,0.0020000000000000013
House20,2018-06-05 20:00:00,0.004500000000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.002400000000000001,0.0020000000000000013
House20,2018-06-05 21:00:00,0.004500000000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.002400000000000001,0.0020000000000000013
House20,2018-06-05 22:00:00,0.004500000000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.002400000000000001,0.0020000000000000013
House20,2018-06-05 23:00:00,0.34451,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.000000000000001e-05,0.0018100000000000002,0.3403233333333333
House20,2018-06-06 00:00:00,2.3407983333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.03292,0.0010650000000000002,1.3102899999999995
House20,2018-06-06 01:00:00,2.589958333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3931866666666668,0.0013616666666666664,1.2018833333333332
House20,2018-06-06 02:00:00,1.3402400000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.008318333333333348,0.00014333333333333342,1.2987600000000001
House20,2018-06-06 03:00:00,1.6180516666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.5248700000000001,0.0005899999999999999,1.0662266666666669
House20,2018-06-06 04:00:00,2.464676666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.648713333333333,0.0015183333333333342,0.8216283333333334
House20,2018-06-06 05:00:00,1.7654516666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.0407383333333329,0.000841666666666668,0.7253550000000003
House20,2018-06-06 06:00:00,1.4857199999999997,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.7907283333333336,0.0005900000000000002,0.6936566666666668
House20,2018-06-06 07:00:00,0.8710299999999997,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.14027833333333312,0.00015833333333333322,0.7250333333333334
House20,2018-06-06 08:00:00,0.7641283333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003150000000000003,0.00012999999999999996,0.7570516666666667
House20,2018-06-06 09:00:00,0.6779216666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002983333333333335,0.0001749999999999998,0.6703866666666669
House20,2018-06-06 10:00:00,0.6533133333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003733333333333334,0.0001466666666666666,0.6457283333333336
House20,2018-06-06 11:00:00,0.892775,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004433333333333336,0.00012833333333333327,0.8857633333333335
House20,2018-06-06 12:00:00,0.5201033333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0006899999999999992,0.00015,0.5131416666666666
House20,2018-06-06 13:00:00,0.5876049999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00019333333333333344,0.00019833333333333346,0.5756216666666668
House20,2018-06-06 14:00:00,0.5284300000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00019500000000000005,0.0001983333333333334,0.48915
House20,2018-06-06 15:00:00,0.5931866666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0001950000000000001,0.0002616666666666665,0.5537150000000001
House20,2018-06-06 16:00:00,0.6198366666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00016666666666666666,0.00014999999999999996,0.5886866666666667
House20,2018-06-06 17:00:00,0.7008483333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002683333333333333,0.00019833333333333346,0.6607850000000003
House20,2018-06-06 18:00:00,0.7015933333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002933333333333335,0.0002416666666666667,0.660985
House20,2018-06-06 19:00:00,0.7950883333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003050000000000002,0.0002450000000000001,0.7544866666666666
House20,2018-06-06 20:00:00,2.026250000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0007450000000000003,1.1543200000000005,0.8231483333333333
House20,2018-06-06 21:00:00,1.7011933333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.10572333333333334,0.8319200000000001,0.728725
House20,2018-06-06 22:00:00,2.7763283333333346,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.0187066666666658,0.0019900000000000013,0.7662116666666665
House20,2018-06-06 23:00:00,2.764558333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.00617,0.0020050000000000003,0.7667033333333335
House20,2018-06-07 00:00:00,2.7250883333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.964601666666666,0.0019533333333333334,0.7682766666666666
House20,2018-06-07 01:00:00,2.6627466666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9388916666666665,0.001973333333333334,0.7315850000000002
House20,2018-06-07 02:00:00,2.725913333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9253533333333328,0.0018983333333333328,0.8049099999999998
House20,2018-06-07 03:00:00,2.9451016666666674,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9251600000000004,0.0018249999999999991,1.0164233333333337
House20,2018-06-07 04:00:00,2.5240949999999995,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9133183333333328,0.0019616666666666675,0.6199983333333333
House20,2018-06-07 05:00:00,2.4099233333333325,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.8821600000000005,0.001925,0.5381033333333336
House20,2018-06-07 06:00:00,2.4049883333333337,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.8831066666666665,0.0018833333333333328,0.5321750000000001
House20,2018-06-07 07:00:00,0.6283816666666671,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.04598499999999997,0.00014166666666666676,0.5787750000000002
House20,2018-06-07 08:00:00,0.6566950000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002833333333333334,0.0001316666666666667,0.6521033333333333
House20,2018-06-07 09:00:00,0.6304766666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002466666666666668,0.00017000000000000004,0.6093499999999998
House20,2018-06-07 10:00:00,0.4580483333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002333333333333333,0.00014666666666666666,0.4491
House20,2018-06-07 11:00:00,0.7170599999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00028500000000000015,0.00019166666666666675,0.7101000000000001
House20,2018-06-07 12:00:00,1.0784383333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003666666666666668,0.0001533333333333333,1.0718533333333335
House20,2018-06-07 13:00:00,0.6966716666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.000321666666666667,0.00019833333333333327,0.68807
House20,2018-06-07 14:00:00,0.6534033333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00032333333333333346,0.000215,0.6452383333333331
House20,2018-06-07 15:00:00,0.7548550000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003666666666666668,0.0002933333333333335,0.7217899999999999
House20,2018-06-07 16:00:00,0.7394233333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003633333333333335,0.00027333333333333354,0.6983883333333328
House20,2018-06-07 17:00:00,0.9352150000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003766666666666668,0.00020666666666666666,0.8943783333333336
House20,2018-06-07 18:00:00,1.0320116666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00037333333333333364,0.00030000000000000003,0.990968333333333
House20,2018-06-07 19:00:00,0.8512733333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003583333333333335,0.0002933333333333332,0.8092849999999998
House20,2018-06-07 20:00:00,1.2520950000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.378085,0.0006133333333333331,0.8467950000000002
House20,2018-06-07 21:00:00,2.8555683333333346,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9588566666666665,0.002109999999999998,0.9037066666666664
House20,2018-06-07 22:00:00,2.702913333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.007975,0.0021766666666666657,0.7028833333333334
House20,2018-06-07 23:00:00,2.4906116666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.8350166666666656,0.001996666666666666,0.6625266666666669
House20,2018-06-08 00:00:00,2.3392966666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.7945299999999995,0.0018683333333333325,0.5523699999999998
House20,2018-06-08 01:00:00,2.476113333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9580666666666664,0.0020716666666666683,0.5267866666666666
House20,2018-06-08 02:00:00,1.6737349999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.9132766666666678,0.0010550000000000002,0.74462
House20,2018-06-08 03:00:00,1.8187016666666669,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.8773516666666669,0.0009416666666666668,0.9191183333333331
House20,2018-06-08 04:00:00,1.0492533333333345,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.6327183333333333,0.000646666666666667,0.4183733333333336
House20,2018-06-08 05:00:00,1.4445866666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.5414866666666666,0.0006316666666666669,0.9012249999999998
House20,2018-06-08 06:00:00,2.6240916666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9346233333333327,0.0019199999999999998,0.6979666666666666
House20,2018-06-08 07:00:00,2.153413333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.4795533333333346,0.0015150000000000012,0.6789033333333332
House20,2018-06-08 08:00:00,0.6651916666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005883333333333335,0.00014500000000000008,0.6580816666666666
House20,2018-06-08 09:00:00,0.5541733333333337,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.000685,0.00011666666666666668,0.5480016666666665
House20,2018-06-08 10:00:00,0.6168933333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005450000000000002,0.00017499999999999994,0.6092733333333332
House20,2018-06-08 11:00:00,0.5296516666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0006716666666666664,0.00016,0.5237866666666671
House20,2018-06-08 12:00:00,0.17920833333333278,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00012000000000000004,9.333333333333334e-05,0.17720833333333308
House20,2018-06-08 13:00:00,0.7990066666666669,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002083333333333333,8.833333333333334e-05,0.7910966666666669
House20,2018-06-08 14:00:00,0.8852083333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003083333333333335,0.000185,0.8598099999999999
House20,2018-06-08 15:00:00,0.19970500000000005,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.166666666666667e-05,3.8333333333333334e-05,0.18978666666666652
House20,2018-06-08 16:00:00,0.8339,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00020333333333333328,4e-05,0.8147449999999999
House20,2018-06-08 17:00:00,1.1336966666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003633333333333336,0.00014166666666666662,1.0963600000000002
House20,2018-06-08 18:00:00,0.9965666666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00034833333333333363,0.00019000000000000006,0.9575983333333332
House20,2018-06-08 19:00:00,0.7161133333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003133333333333334,0.00028166666666666683,0.6848
House20,2018-06-08 20:00:00,2.632381666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.65093,0.0016366666666666665,0.9531366666666666
House20,2018-06-08 21:00:00,2.612988333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9187083333333328,0.001989999999999998,0.6958533333333333
House20,2018-06-08 22:00:00,2.7361083333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.0857183333333333,0.002271666666666665,0.6592366666666667
House20,2018-06-08 23:00:00,2.7464299999999984,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.06665,0.002163333333333332,0.6802866666666667
House20,2018-06-09 00:00:00,2.521023333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.8546266666666669,0.0019933333333333326,0.673585
House20,2018-06-09 01:00:00,2.5010900000000005,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.8103,0.001946666666666666,0.6980016666666666
House20,2018-06-09 02:00:00,1.774493333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.5748100000000004,0.0007599999999999997,1.1841850000000005
House20,2018-06-09 03:00:00,1.652805,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.5201716666666667,0.0007716666666666668,1.0958233333333331
House20,2018-06-09 04:00:00,2.7345800000000007,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9541583333333337,0.0019700000000000013,0.7830316666666669
House20,2018-06-09 05:00:00,2.5552483333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9421683333333333,0.002056666666666668,0.6216950000000001
House20,2018-06-09 06:00:00,2.4784933333333337,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.9015516666666668,0.0019233333333333329,0.5854700000000002
House20,2018-06-09 07:00:00,1.5777933333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.1194999999999995,0.0011983333333333349,0.4608066666666666
House20,2018-06-09 08:00:00,0.7894583333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.12248999999999995,0.0002849999999999999,0.6609133333333332
House20,2018-06-09 09:00:00,0.7173216666666669,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.000416666666666667,0.00017333333333333325,0.7048583333333337
House20,2018-06-09 10:00:00,0.7259583333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002283333333333335,0.00021000000000000006,0.7184466666666666
House20,2018-06-09 11:00:00,0.7226316666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002300000000000001,0.000198333333333333,0.7156516666666665
House20,2018-06-09 12:00:00,0.8214516666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002466666666666669,0.0001733333333333334,0.8140716666666666
House20,2018-06-09 13:00:00,0.7609466666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002366666666666668,0.00017666666666666671,0.7537849999999999
House20,2018-06-09 14:00:00,0.6505950000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00020666666666666682,0.000195,0.6441583333333334
House20,2018-06-09 15:00:00,0.4676849999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00019833333333333346,0.0001683333333333334,0.4629416666666667
House20,2018-06-09 16:00:00,0.4715816666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0002000000000000001,0.00018999999999999998,0.4673516666666666
House20,2018-06-09 17:00:00,0.44980166666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00020666666666666682,0.00019000000000000006,0.4453533333333333
