House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,BR_kW,Kitchen_kW,AC_GR_kW,AC_MBR_kW,AC_LR_kW
House14,2018-08-30 15:00:00,0.12070833333333318,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.000125,0.11783666666666667,8.333333333333334e-06,0.00042666666666666667,0.0009000000000000002
House14,2018-08-30 16:00:00,0.3541200000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0004866666666666666,0.3445316666666666,5.4999999999999975e-05,0.0008466666666666668,0.0025983333333333336
House14,2018-08-30 17:00:00,0.20983500000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00030333333333333324,0.19820833333333346,9.000000000000002e-05,0.0015683333333333313,0.004011666666666666
House14,2018-08-30 18:00:00,0.60863,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0009816666666666667,0.22523333333333345,0.0001183333333333332,0.0017999999999999995,0.003834999999999997
House14,2018-08-30 19:00:00,1.56266,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0027116666666666647,0.3328333333333333,0.00019666666666666669,0.002148333333333335,0.0030616666666666713
House14,2018-08-30 20:00:00,1.3143950000000006,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0022783333333333327,0.2924616666666667,0.00017499999999999994,0.0020616666666666643,0.003206666666666665
House14,2018-08-30 21:00:00,1.397236666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002484999999999999,0.3152533333333333,0.0001916666666666667,0.0023066666666666665,0.003276666666666668
House14,2018-08-30 22:00:00,1.2699033333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0024233333333333325,0.2303566666666667,0.0001866666666666667,0.0021966666666666653,0.003325000000000001
House14,2018-08-30 23:00:00,1.2750099999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0022033333333333336,0.29925999999999997,0.00016999999999999999,0.0022766666666666647,0.0033416666666666642
House14,2018-08-31 00:00:00,1.13821,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002141666666666667,0.2304866666666667,0.00016500000000000005,0.0021699999999999988,0.003368333333333334
House14,2018-08-31 01:00:00,1.11426,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002130000000000001,0.20671166666666665,0.00016499999999999994,0.002166666666666666,0.0034800000000000013
House14,2018-08-31 02:00:00,1.03089,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0019200000000000005,0.22712166666666656,0.00014833333333333327,0.0021133333333333308,0.0035183333333333303
House14,2018-08-31 03:00:00,0.94953,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001813333333333332,0.1944133333333334,0.00016,0.0020883333333333322,0.003646666666666665
House14,2018-08-31 04:00:00,1.0277650000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001921666666666666,0.21018166666666666,0.00014666666666666658,0.0020949999999999988,0.003524999999999999
House14,2018-08-31 05:00:00,0.34936999999999985,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00043499999999999924,0.1959649999999999,5.999999999999996e-05,0.0016283333333333315,0.003731666666666668
House14,2018-08-31 06:00:00,0.7738266666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0011366666666666665,0.27436,0.000105,0.001956666666666666,0.003619999999999999
House14,2018-08-31 07:00:00,0.2319750000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00043333333333333337,0.042711666666666766,3.333333333333333e-05,0.0004933333333333335,0.000945
House14,2018-08-31 08:00:00,0.933305,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0012833333333333332,0.29415833333333324,9.166666666666668e-05,0.001233333333333333,0.002553333333333333
House14,2018-08-31 09:00:00,0.9372866666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0016333333333333323,0.23438166666666665,0.00012333333333333329,0.0019266666666666664,0.00349
House14,2018-08-31 10:00:00,0.5190833333333335,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0007466666666666664,0.2519566666666667,4.5e-05,0.0016933333333333325,0.003506666666666665
House14,2018-08-31 11:00:00,0.2830633333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00031000000000000016,0.27128666666666673,5e-06,0.0015716666666666663,0.00361
House14,2018-08-31 12:00:00,0.28121833333333324,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00032999999999999984,0.27057666666666674,1.1666666666666668e-05,0.0015949999999999994,0.0035816666666666657
House14,2018-08-31 13:00:00,0.3479183333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00027833333333333323,0.3316133333333333,2.333333333333334e-05,0.001808333333333332,0.003678333333333333
House14,2018-08-31 14:00:00,0.31868499999999994,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.004158333333333334,0.29759,0.0,0.001781666666666666,0.003733333333333331
House14,2018-08-31 15:00:00,0.17258666666666608,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00018666666666666666,0.16910833333333308,2.1666666666666667e-05,0.0006083333333333332,0.0010500000000000019
House14,2018-08-31 16:00:00,0.33961499999999994,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00043833333333333376,0.32895166666666675,5e-06,0.001088333333333333,0.00295
House14,2018-08-31 17:00:00,0.22787499999999994,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0002399999999999999,0.21716166666666667,0.0,0.0016616666666666648,0.003696666666666666
House14,2018-08-31 18:00:00,0.1631433333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00011833333333333335,0.15033666666666665,3.3333333333333333e-06,0.001548333333333333,0.0037450000000000005
House14,2018-08-31 19:00:00,1.465356666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0025916666666666657,0.3023783333333334,0.00028833333333333337,0.002263333333333333,0.003254999999999998
House14,2018-08-31 20:00:00,0.7137033333333329,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0011166666666666673,0.2440683333333333,0.00011499999999999999,0.001696666666666666,0.003441666666666667
House14,2018-08-31 21:00:00,1.076315,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0017533333333333324,0.318255,0.00019333333333333328,0.0021166666666666677,0.0034983333333333303
House14,2018-08-31 22:00:00,1.2099983333333335,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002249999999999998,0.24579,0.00024499999999999994,0.002209999999999999,0.0035099999999999984
House14,2018-08-31 23:00:00,1.2019683333333335,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0022499999999999994,0.23321,0.0002616666666666667,0.0021899999999999992,0.003561666666666664
House14,2018-09-01 00:00:00,1.0179283333333329,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0018033333333333328,0.23297,0.0001983333333333333,0.002046666666666666,0.0034783333333333315
House14,2018-09-01 01:00:00,1.0260199999999997,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0019449999999999992,0.19399666666666665,0.00021499999999999994,0.0021183333333333327,0.003678333333333333
House14,2018-09-01 02:00:00,0.9882700000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0017583333333333338,0.2365783333333333,0.0002133333333333332,0.0021699999999999988,0.003706666666666666
House14,2018-09-01 03:00:00,0.92171,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001725,0.19216999999999995,0.00019166666666666654,0.002126666666666666,0.0039133333333333355
House14,2018-09-01 04:00:00,0.9565950000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0017433333333333324,0.222385,0.000205,0.002115,0.003771666666666666
House14,2018-09-01 05:00:00,0.7812483333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0014116666666666663,0.1837916666666667,0.00014999999999999996,0.00185,0.0036716666666666642
House14,2018-09-01 06:00:00,0.8091533333333331,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001448333333333334,0.20124166666666668,0.000145,0.0019066666666666648,0.003656666666666664
House14,2018-09-01 07:00:00,0.8356633333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0015333333333333325,0.1908500000000001,0.00014333333333333328,0.0018850000000000002,0.003631666666666665
House14,2018-09-01 08:00:00,0.8482733333333337,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001556666666666667,0.19150166666666665,0.00013166666666666665,0.0018266666666666672,0.003581666666666668
House14,2018-09-01 09:00:00,0.8632533333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0015733333333333337,0.19669666666666671,0.00015499999999999995,0.0018566666666666664,0.0035883333333333327
House14,2018-09-01 10:00:00,0.6600299999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.06588666666666668,0.30896166666666663,6.833333333333333e-05,0.0016650000000000007,0.003404999999999997
House14,2018-09-01 11:00:00,0.6279616666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.2885983333333332,0.3237366666666665,1.6666666666666669e-06,0.0016533333333333315,0.003463333333333331
House14,2018-09-01 12:00:00,0.3664016666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0003116666666666664,0.3481650000000001,3.3333333333333333e-06,0.0016366666666666671,0.0035766666666666646
House14,2018-09-01 13:00:00,0.4982283333333335,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.2365083333333332,0.2504083333333332,5e-06,0.0016683333333333333,0.0036000000000000008
House14,2018-09-01 14:00:00,1.6894650000000004,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002368333333333333,0.2232516666666667,5.166666666666664e-05,0.0012149999999999995,1.4514666666666665
House14,2018-09-01 15:00:00,0.6167850000000021,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0009000000000000024,0.04791500000000014,2.0000000000000005e-05,0.00019666666666666669,0.5637350000000023
House14,2018-09-01 16:00:00,0.3090616666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00037000000000000027,0.2880316666666667,1.5000000000000005e-05,0.0008533333333333332,0.013956666666666676
House14,2018-09-01 17:00:00,0.9650133333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0016533333333333333,0.2700449999999999,0.00018,0.0020800000000000007,0.003735
House14,2018-09-01 18:00:00,0.9232999999999996,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001556666666666667,0.2756283333333335,0.00013833333333333327,0.0018783333333333323,0.0034483333333333323
House14,2018-09-01 19:00:00,1.3317216666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00235,0.30004666666666663,0.0002133333333333333,0.002153333333333332,0.003268333333333334
House14,2018-09-01 20:00:00,1.288145,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002284999999999998,0.2789916666666668,0.00016999999999999999,0.0020966666666666646,0.0033933333333333315
House14,2018-09-01 21:00:00,1.285901666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0022466666666666663,0.307675,0.00018,0.0022249999999999987,0.0034766666666666644
House14,2018-09-01 22:00:00,1.1218483333333338,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002073333333333333,0.2364816666666668,0.00015666666666666666,0.002026666666666666,0.0034500000000000004
House14,2018-09-01 23:00:00,1.00154,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0017016666666666662,0.27017166666666664,0.00013499999999999995,0.0020466666666666663,0.0035816666666666657
House14,2018-09-02 00:00:00,0.935395,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0016733333333333329,0.23006999999999997,0.00012499999999999995,0.0020033333333333327,0.0035699999999999977
House14,2018-09-02 01:00:00,0.6903716666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0012383333333333328,0.18995999999999988,8.83333333333333e-05,0.0017950000000000004,0.0035866666666666673
House14,2018-09-02 02:00:00,0.8426050000000003,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001498333333333333,0.2228050000000001,0.00011833333333333327,0.0019349999999999992,0.003554999999999997
House14,2018-09-02 03:00:00,0.8725383333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001633333333333333,0.19175666666666666,0.0001333333333333333,0.001986666666666666,0.0037183333333333326
House14,2018-09-02 04:00:00,0.76202,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001293333333333333,0.22718000000000005,0.00011999999999999995,0.0018733333333333323,0.003623333333333333
House14,2018-09-02 05:00:00,0.8013949999999996,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0014450000000000005,0.19755,0.00012166666666666665,0.0018850000000000002,0.00365
House14,2018-09-02 06:00:00,0.6048566666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0009716666666666664,0.21173000000000008,9.499999999999996e-05,0.0018399999999999992,0.003723333333333333
House14,2018-09-02 07:00:00,0.6900566666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001221666666666668,0.19200166666666665,9.833333333333336e-05,0.001805,0.0036366666666666657
House14,2018-09-02 08:00:00,0.5853099999999999,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0009599999999999996,0.2014233333333333,7.999999999999998e-05,0.0017783333333333327,0.0036599999999999975
House14,2018-09-02 09:00:00,0.5802116666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.000971666666666666,0.19624000000000005,8.499999999999999e-05,0.0018766666666666665,0.0038133333333333335
House14,2018-09-02 10:00:00,0.6403166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0009349999999999996,0.3097533333333334,0.00010500000000000006,0.001971666666666666,0.003686666666666665
House14,2018-09-02 11:00:00,2.182501666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0031466666666666665,0.3211716666666666,0.0001183333333333334,0.0011699999999999985,1.8413333333333337
House14,2018-09-02 12:00:00,2.188646666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.003093333333333332,0.1836116666666667,0.00010666666666666672,0.0008883333333333342,1.9910100000000004
House14,2018-09-02 13:00:00,2.339033333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0033333333333333344,0.25412166666666663,9.500000000000003e-05,0.0007916666666666669,2.0681233333333333
House14,2018-09-02 14:00:00,1.5262299999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0021466666666666656,0.1882583333333334,7.499999999999998e-05,0.0010383333333333338,1.3282133333333337
House14,2018-09-02 15:00:00,2.169401666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0031300000000000013,0.29017333333333345,9.833333333333336e-05,0.001073333333333334,1.86074
House14,2018-09-02 16:00:00,2.1140883333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0030216666666666677,0.2707083333333333,9.166666666666672e-05,0.0009516666666666666,1.82295
House14,2018-09-02 17:00:00,1.7915833333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0027716666666666658,0.4439433333333331,0.000155,0.0021000000000000003,0.4800733333333327
House14,2018-09-02 18:00:00,1.491625,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0027,0.36425333333333343,0.0001833333333333334,0.002274999999999999,0.0036316666666666654
House14,2018-09-02 19:00:00,1.5233750000000004,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0025883333333333327,0.3511183333333333,0.00018666666666666671,0.0021166666666666664,0.0034733333333333326
House14,2018-09-02 20:00:00,0.7983133333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00121,0.3726,7.999999999999999e-05,0.0017449999999999985,0.0036066666666666673
House14,2018-09-02 21:00:00,1.49575,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002669999999999998,0.330585,0.00019000000000000006,0.002241666666666665,0.0035166666666666675
House14,2018-09-02 22:00:00,1.8743733333333328,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002938333333333332,0.3417733333333333,0.0001350000000000001,0.0014933333333333333,1.0683566666666668
House14,2018-09-02 23:00:00,2.438773333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00323,0.33840000000000003,0.0001016666666666667,0.0009316666666666668,1.9621983333333328
House14,2018-09-03 00:00:00,1.9456966666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.002301666666666668,0.4091383333333335,0.000185,0.0020333333333333323,0.3197583333333334
House14,2018-09-03 01:00:00,1.9410966666666671,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0019583333333333328,0.3604766666666667,0.00014166666666666665,0.0017383333333333328,0.6110449999999997
House14,2018-09-03 02:00:00,1.558825,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001883333333333334,0.32991,7.666666666666663e-05,0.0013750000000000006,0.8914516666666665
House14,2018-09-03 03:00:00,1.4622416666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0016100000000000005,0.29619499999999993,7.333333333333333e-05,0.0013799999999999995,0.8344350000000004
House14,2018-09-03 04:00:00,1.3502450000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0014800000000000002,0.3305850000000001,5.999999999999999e-05,0.001401666666666667,0.7237616666666665
House14,2018-09-03 05:00:00,1.3191483333333331,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0014149999999999994,0.2995316666666665,5.499999999999999e-05,0.0012950000000000006,0.7604916666666669
House14,2018-09-03 06:00:00,1.3932516666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0014183333333333324,0.3419550000000001,5.9999999999999974e-05,0.001395,0.7224533333333336
House14,2018-09-03 07:00:00,1.164025,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0013733333333333332,0.3301466666666668,6.000000000000002e-05,0.0014449999999999992,0.5145866666666665
House14,2018-09-03 08:00:00,1.1567416666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0008699999999999997,0.3262749999999999,4.500000000000001e-05,0.001436666666666667,0.4141666666666665
House14,2018-09-03 09:00:00,1.092933333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0013116666666666667,0.3242733333333334,5.6666666666666664e-05,0.0013683333333333327,0.4421566666666664
House14,2018-09-03 10:00:00,0.4990200000000002,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0006100000000000001,0.3668550000000001,2.1666666666666667e-05,0.0014116666666666663,0.0035766666666666646
House14,2018-09-03 11:00:00,0.38847166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0004716666666666666,0.3594383333333333,1.3333333333333335e-05,0.0014066666666666663,0.00367
House14,2018-09-03 12:00:00,0.4779549999999999,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0007350000000000003,0.3110099999999999,3.500000000000001e-05,0.0013833333333333332,0.0036049999999999993
House14,2018-09-03 13:00:00,0.4033866666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0005133333333333332,0.29486166666666663,2.3333333333333336e-05,0.0013999999999999991,0.0036550000000000007
House14,2018-09-03 14:00:00,0.2689783333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.001215,0.25698166666666666,6.6666666666666675e-06,0.0013600000000000005,0.003656666666666667
