House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,Kitchen_kW
House40,2019-04-11 09:00:00,0.7194283333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006233333333333332,0.22472333333333333
House40,2019-04-11 10:00:00,0.492375,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006050000000000003,0.20892666666666665
House40,2019-04-11 11:00:00,0.514275,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005816666666666671,0.27956833333333325
House40,2019-04-11 12:00:00,0.44310333333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006050000000000003,0.20941666666666664
House40,2019-04-11 13:00:00,0.5661149999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006349999999999999,0.2234766666666666
House40,2019-04-11 14:00:00,0.4241883333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005966666666666669,0.19257333333333332
House40,2019-04-11 15:00:00,0.4352350000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006000000000000003,0.2036983333333333
House40,2019-04-11 16:00:00,0.3477533333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006433333333333332,0.057338333333333324
House40,2019-04-11 17:00:00,0.6788266666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006600000000000001,0.14722166666666667
House40,2019-04-11 18:00:00,0.8187049999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006450000000000003,0.23881999999999998
House40,2019-04-11 19:00:00,0.7810349999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006549999999999999,0.22193000000000002
House40,2019-04-11 20:00:00,0.6333516666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006550000000000003,0.18220166666666665
House40,2019-04-11 21:00:00,0.5198566666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005983333333333337,0.2680466666666666
House40,2019-04-11 22:00:00,0.5474766666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000663333333333333,0.17965333333333333
House40,2019-04-11 23:00:00,0.94945,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006249999999999999,0.17632833333333334
House40,2019-04-12 00:00:00,1.0633516666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000613333333333333,0.1749916666666668
House40,2019-04-12 01:00:00,0.5685366666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006683333333333334,0.1725466666666667
House40,2019-04-12 02:00:00,0.5586049999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005983333333333337,0.17064499999999996
House40,2019-04-12 03:00:00,0.4403166666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000601666666666667,0.053475000000000064
House40,2019-04-12 04:00:00,0.550955,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006000000000000003,0.163245
House40,2019-04-12 05:00:00,0.6990983333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006566666666666668,0.17142333333333334
House40,2019-04-12 06:00:00,0.6848483333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006333333333333331,0.16264499999999998
House40,2019-04-12 07:00:00,0.5530566666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006100000000000004,0.16155833333333333
House40,2019-04-12 08:00:00,0.5887766666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006083333333333334,0.16635666666666665
House40,2019-04-12 09:00:00,0.38815500000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000606666666666667,0.16012166666666666
House40,2019-04-12 10:00:00,0.5199516666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006050000000000003,0.15789499999999998
House40,2019-04-12 11:00:00,0.4864683333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006083333333333338,0.13043833333333338
House40,2019-04-12 12:00:00,0.4337433333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005500000000000001,0.16238000000000002
House40,2019-04-12 13:00:00,0.719975,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005900000000000002,0.243865
House40,2019-04-12 14:00:00,0.8615183333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000591666666666667,0.22229
House40,2019-04-12 15:00:00,0.6599433333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005816666666666664,0.19165
House40,2019-04-12 16:00:00,2.04964,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003966666666666669,0.20080166666666652
House40,2019-04-12 17:00:00,1.0877133333333338,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005416666666666668,0.16641666666666666
House40,2019-04-12 18:00:00,0.6114850000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006183333333333335,0.16768666666666665
House40,2019-04-12 19:00:00,0.72847,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007283333333333332,0.2591983333333333
House40,2019-04-12 20:00:00,0.7172816666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007283333333333332,0.204385
House40,2019-04-12 21:00:00,0.706271666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007333333333333332,0.1769966666666667
House40,2019-04-12 22:00:00,0.5316516666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006666666666666662,0.1705233333333333
House40,2019-04-12 23:00:00,0.5325050000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006683333333333332,0.16710833333333328
House40,2019-04-13 00:00:00,0.3953166666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006583333333333335,0.029413333333333326
House40,2019-04-13 01:00:00,0.4705916666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006416666666666668,0.10301333333333333
House40,2019-04-13 02:00:00,0.6201316666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007033333333333332,0.18016166666666664
House40,2019-04-13 03:00:00,0.6834566666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007483333333333332,0.17307833333333333
House40,2019-04-13 04:00:00,0.6101766666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007366666666666666,0.17101166666666676
House40,2019-04-13 05:00:00,0.6488783333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006100000000000004,0.1625783333333333
House40,2019-04-13 06:00:00,0.6363166666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000601666666666667,0.15467500000000006
House40,2019-04-13 07:00:00,0.6242816666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006000000000000003,0.1521633333333334
House40,2019-04-13 08:00:00,0.6960316666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006150000000000003,0.15918999999999991
House40,2019-04-13 09:00:00,0.8480999999999995,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000606666666666667,0.2572583333333334
House40,2019-04-13 10:00:00,0.7070083333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005933333333333335,0.2106833333333334
House40,2019-04-13 11:00:00,0.5274933333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000586666666666667,0.18630833333333324
House40,2019-04-13 12:00:00,0.5177183333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000601666666666667,0.1747549999999999
House40,2019-04-13 13:00:00,0.8345733333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006166666666666665,0.18800833333333333
House40,2019-04-13 14:00:00,2.2248050000000004,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005466666666666665,0.25638999999999995
House40,2019-04-13 15:00:00,4.774781666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00037666666666666713,0.22789166666666666
House40,2019-04-13 16:00:00,2.2236266666666658,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005116666666666666,0.2276633333333334
House40,2019-04-13 17:00:00,0.391795,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006000000000000004,0.1563183333333333
House40,2019-04-13 18:00:00,0.3121999999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005750000000000003,0.15559
House40,2019-04-13 19:00:00,0.3087466666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005950000000000003,0.1532683333333333
House40,2019-04-13 20:00:00,0.5834766666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000626666666666667,0.160955
House40,2019-04-13 21:00:00,3.9649666666666654,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00035666666666666664,0.16457500000000005
House40,2019-04-13 22:00:00,3.2731683333333352,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003416666666666668,0.04463000000000001
House40,2019-04-13 23:00:00,3.0295233333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003783333333333333,0.09489666666666667
House40,2019-04-14 00:00:00,2.8656716666666657,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00039000000000000016,0.18155666666666667
House40,2019-04-14 01:00:00,2.7278933333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003883333333333333,0.17619166666666666
House40,2019-04-14 02:00:00,2.608801666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004033333333333335,0.1724633333333333
House40,2019-04-14 03:00:00,2.4689666666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00040666666666666656,0.16952166666666665
House40,2019-04-14 04:00:00,2.306055000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00040833333333333336,0.16773500000000005
House40,2019-04-14 05:00:00,2.477228333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00043833333333333343,0.16508000000000006
House40,2019-04-14 06:00:00,2.1185733333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004433333333333334,0.1522733333333334
House40,2019-04-14 07:00:00,0.4858366666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006250000000000003,0.15075666666666668
House40,2019-04-14 08:00:00,1.0838683333333337,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005633333333333334,0.14959999999999998
House40,2019-04-14 09:00:00,0.7093016666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006366666666666669,0.1625183333333333
House40,2019-04-14 10:00:00,3.2072233333333324,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005016666666666666,0.2643383333333332
House40,2019-04-14 11:00:00,2.502846666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005616666666666663,0.33073499999999995
House40,2019-04-14 12:00:00,2.055343333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003933333333333334,0.2613483333333334
House40,2019-04-14 13:00:00,1.737523333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005049999999999999,0.2484333333333333
House40,2019-04-14 14:00:00,0.9153600000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006949999999999997,0.18602333333333326
House40,2019-04-14 15:00:00,1.1530349999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006383333333333328,0.2399850000000001
House40,2019-04-14 16:00:00,0.7818616666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006699999999999997,0.20068000000000005
House40,2019-04-14 17:00:00,1.354645,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006283333333333334,0.21109
House40,2019-04-14 18:00:00,1.7622966666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005383333333333335,0.16702499999999992
House40,2019-04-14 19:00:00,0.7173633333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007300000000000001,0.16990166666666673
House40,2019-04-14 20:00:00,0.7036050000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007716666666666669,0.18596500000000002
House40,2019-04-14 21:00:00,0.5834449999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006933333333333329,0.17986333333333332
House40,2019-04-14 22:00:00,1.4931533333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000573333333333333,0.17836166666666667
House40,2019-04-14 23:00:00,2.6891116666666672,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00040666666666666656,0.17621833333333334
House40,2019-04-15 00:00:00,1.386663333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005216666666666666,0.17340666666666668
House40,2019-04-15 01:00:00,1.4785933333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005133333333333331,0.17335166666666665
House40,2019-04-15 02:00:00,1.640431666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004916666666666666,0.1708683333333334
House40,2019-04-15 03:00:00,0.28918,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006083333333333338,0.01206166666666667
House40,2019-04-15 04:00:00,0.2893433333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006050000000000003,0.01924
House40,2019-04-15 05:00:00,0.58507,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006183333333333338,0.19015
House40,2019-04-15 06:00:00,0.6226316666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005850000000000003,0.2061066666666667
House40,2019-04-15 07:00:00,0.4714116666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005883333333333335,0.16040000000000004
House40,2019-04-15 08:00:00,0.5485183333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006066666666666668,0.17953666666666676
House40,2019-04-15 09:00:00,0.6566683333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006316666666666671,0.19765333333333332
House40,2019-04-15 10:00:00,0.6544433333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000601666666666667,0.3298300000000001
House40,2019-04-15 11:00:00,0.4674383333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006050000000000003,0.16306500000000002
House40,2019-04-15 12:00:00,0.5536033333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005933333333333336,0.221295
House40,2019-04-15 13:00:00,1.0979483333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006333333333333336,0.2311233333333333
House40,2019-04-15 14:00:00,0.3925033333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005633333333333338,0.19198833333333346
House40,2019-04-15 15:00:00,0.3785566666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005733333333333336,0.20819166666666675
House40,2019-04-15 16:00:00,0.73077,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005683333333333329,0.16798833333333335
House40,2019-04-15 17:00:00,1.5719749999999992,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003616666666666666,0.1384566666666667
House40,2019-04-15 18:00:00,1.61212,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004699999999999999,0.16446833333333338
House40,2019-04-15 19:00:00,0.6418283333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006616666666666665,0.2289583333333333
House40,2019-04-15 20:00:00,0.270096666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00028499999999999993,0.09672666666666664
House40,2019-04-15 21:00:00,0.0013299999999999994,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0,0.0004000000000000002
House40,2019-04-15 22:00:00,0.0013266666666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0,0.0004000000000000002
House40,2019-04-15 23:00:00,0.0013366666666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0,0.0004000000000000002
House40,2019-04-16 00:00:00,0.0013249999999999994,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0,0.0004000000000000002
House40,2019-04-16 01:00:00,0.0013266666666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0,0.0004000000000000002
House40,2019-04-16 02:00:00,0.0013333333333333329,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0,0.0004000000000000002
House40,2019-04-16 03:00:00,0.6604316666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006316666666666666,0.16545333333333326
House40,2019-04-16 04:00:00,0.4747766666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004766666666666665,0.11571499999999996
House40,2019-04-16 05:00:00,0.023695,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5000000000000005e-05,0.005665000000000001
