House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,WP_kW,Kitchen_kW,AC_BR_kW
House21,2018-07-24 19:00:00,0.4597133333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.012504999999999994,0.23399499999999998,0.0008983333333333328
House21,2018-07-24 20:00:00,0.3515016666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019490000000000004,0.21141,0.0010916666666666666
House21,2018-07-24 21:00:00,0.5306816666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019906666666666663,0.2362616666666668,0.000988333333333333
House21,2018-07-24 22:00:00,0.6567133333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.07045833333333333,0.22779000000000002,0.0008266666666666671
House21,2018-07-24 23:00:00,2.178110000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0039016666666666657,0.2281266666666667,1.6248283333333338
House21,2018-07-25 00:00:00,1.6984250000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003744999999999999,0.2290333333333333,1.23336
House21,2018-07-25 01:00:00,1.509161666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0037383333333333335,0.22725166666666666,1.053606666666667
House21,2018-07-25 02:00:00,1.580025,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0040449999999999965,0.22582166666666656,1.0490416666666664
House21,2018-07-25 03:00:00,1.5430833333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0034133333333333325,0.22498,0.9817416666666668
House21,2018-07-25 04:00:00,0.9687649999999994,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004071666666666664,0.22449166666666664,0.4139516666666666
House21,2018-07-25 05:00:00,0.5391399999999998,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003613333333333333,0.21099500000000007,0.0008883333333333334
House21,2018-07-25 06:00:00,0.9603483333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0003416666666666666,0.22872166666666666,0.43854166666666655
House21,2018-07-25 07:00:00,1.620561666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0004766666666666667,0.224915,1.1665916666666665
House21,2018-07-25 08:00:00,0.6397466666666669,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00035166666666666663,0.22641,0.17876666666666646
House21,2018-07-25 09:00:00,0.5777983333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00013000000000000004,0.2400533333333333,0.0009416666666666664
House21,2018-07-25 10:00:00,1.6620300000000006,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00011500000000000004,0.2740433333333334,1.0965049999999996
House21,2018-07-25 11:00:00,0.6873883333333329,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,9.333333333333334e-05,0.2477483333333334,0.0010666666666666665
House21,2018-07-25 12:00:00,0.7404933333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00012499999999999995,0.2492183333333333,0.001068333333333334
House21,2018-07-25 13:00:00,0.68677,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00016166666666666665,0.2863516666666667,0.001375
House21,2018-07-25 14:00:00,0.5757466666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0005166666666666668,0.22504166666666672,0.0017433333333333335
House21,2018-07-25 15:00:00,0.6406050000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0008033333333333332,0.22453166666666668,0.002145
House21,2018-07-25 16:00:00,0.6140000000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00014,0.23205666666666666,0.001583333333333334
House21,2018-07-25 17:00:00,0.5733816666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001016666666666667,0.2752200000000001,0.0015600000000000002
House21,2018-07-25 18:00:00,0.6090333333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002033333333333333,0.25651333333333337,0.0016999999999999995
House21,2018-07-25 19:00:00,0.6116199999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01970500000000001,0.2494016666666667,0.0019933333333333326
House21,2018-07-25 20:00:00,0.6606633333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.029653333333333327,0.2451583333333333,0.0017066666666666669
House21,2018-07-25 21:00:00,0.7778266666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.07682166666666672,0.35156000000000004,0.001676666666666666
House21,2018-07-25 22:00:00,0.6090716666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02089333333333333,0.2505433333333333,0.001588333333333333
House21,2018-07-25 23:00:00,1.6933183333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.006751666666666669,0.21531499999999992,1.1505666666666663
House21,2018-07-26 00:00:00,2.535915,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004294999999999999,0.2181816666666667,1.744055
House21,2018-07-26 01:00:00,2.864841666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004096666666666667,0.2209133333333334,0.7651033333333331
House21,2018-07-26 02:00:00,2.152185,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004845,0.2207666666666666,0.7403066666666666
House21,2018-07-26 03:00:00,1.9230950000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004926666666666666,0.220405,0.7388800000000001
House21,2018-07-26 04:00:00,1.4596266666666664,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0044416666666666675,0.2198433333333333,0.31994000000000017
House21,2018-07-26 05:00:00,1.6057433333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00017833333333333332,0.22034166666666674,0.4238866666666666
House21,2018-07-26 06:00:00,1.0907133333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002383333333333333,0.22003499999999995,0.0016350000000000002
House21,2018-07-26 07:00:00,0.943008333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.000275,0.21923499999999999,0.0015066666666666664
House21,2018-07-26 08:00:00,1.4596016666666671,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0005183333333333331,0.2364333333333334,0.0017666666666666673
House21,2018-07-26 09:00:00,1.33085,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.11261333333333333,0.2229666666666667,0.0011399999999999995
House21,2018-07-26 10:00:00,1.7179050000000005,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.2492383333333333,0.2667633333333333,0.00091
House21,2018-07-26 11:00:00,1.2592716666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.19729166666666664,0.29802333333333336,0.0009383333333333332
House21,2018-07-26 12:00:00,1.2056600000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002933333333333333,0.22787333333333346,0.0013316666666666676
House21,2018-07-26 13:00:00,1.04789,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,5.999999999999996e-05,0.2128283333333333,0.0014833333333333337
House21,2018-07-26 14:00:00,0.8758666666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,6.166666666666666e-05,0.2298016666666665,0.0012966666666666669
House21,2018-07-26 15:00:00,1.345926666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00016499999999999994,0.21794499999999994,0.0014433333333333336
House21,2018-07-26 16:00:00,0.9250783333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.106975,0.22201833333333326,0.001218333333333333
House21,2018-07-26 17:00:00,0.7782533333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.666666666666664e-05,0.2355433333333333,0.0013483333333333331
House21,2018-07-26 18:00:00,0.6355883333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00013999999999999996,0.23098,0.0014166666666666668
House21,2018-07-26 19:00:00,0.7791300000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01880833333333334,0.2376483333333333,0.0010449999999999997
House21,2018-07-26 20:00:00,0.9260666666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019945000000000008,0.29458333333333336,0.000951666666666666
House21,2018-07-26 21:00:00,0.8495633333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019916666666666687,0.244205,0.001098333333333333
House21,2018-07-26 22:00:00,0.8561700000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01950166666666668,0.2486116666666667,0.0010649999999999998
House21,2018-07-26 23:00:00,2.095218333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003855,0.2305833333333333,1.346165
House21,2018-07-27 00:00:00,1.890375,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004259999999999999,0.2271616666666667,1.0062633333333333
House21,2018-07-27 01:00:00,2.7878766666666683,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0047716666666666645,0.224305,1.1067483333333334
House21,2018-07-27 02:00:00,2.0911183333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004523333333333332,0.21954500000000005,0.8682833333333335
House21,2018-07-27 03:00:00,0.02410000000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,8.166666666666667e-05,0.0030999999999999986,0.014700000000000015
House21,2018-07-27 04:00:00,0.4705233333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.002433333333333334,0.07746333333333334,0.0063933333333333325
House21,2018-07-27 05:00:00,1.4958683333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00031999999999999986,0.22378000000000006,0.6682366666666669
House21,2018-07-27 06:00:00,1.2748716666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002783333333333333,0.22306166666666666,0.0017599999999999996
House21,2018-07-27 07:00:00,1.24117,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0007400000000000001,0.220035,0.001815
House21,2018-07-27 08:00:00,1.4548266666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002199999999999999,0.2335200000000001,0.0010899999999999998
House21,2018-07-27 09:00:00,1.3610899999999997,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.03994166666666666,0.23624166666666666,0.0008383333333333338
House21,2018-07-27 10:00:00,0.7961383333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.04178000000000008,0.250935,0.001143333333333333
House21,2018-07-27 11:00:00,0.6927583333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0004633333333333333,0.22226500000000005,0.0015833333333333324
House21,2018-07-27 12:00:00,0.6945416666666671,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0003433333333333332,0.2208,0.0015300000000000001
House21,2018-07-27 13:00:00,0.8164266666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001866666666666666,0.2210983333333334,0.001448333333333333
House21,2018-07-27 14:00:00,0.7632516666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.06032666666666669,0.25446666666666673,0.000975
House21,2018-07-27 15:00:00,0.7006,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00016666666666666658,0.22480166666666665,0.001126666666666667
House21,2018-07-27 16:00:00,1.2851399999999995,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.04807833333333336,0.22176000000000004,0.0011433333333333328
House21,2018-07-27 17:00:00,1.5820300000000005,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002683333333333332,0.2376533333333333,0.0009066666666666664
House21,2018-07-27 18:00:00,1.148855,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002483333333333333,0.2252300000000001,0.0008183333333333338
House21,2018-07-27 19:00:00,1.2688749999999998,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0004400000000000001,0.22485500000000003,0.0006316666666666668
House21,2018-07-27 20:00:00,0.8244983333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.014970000000000002,0.2454000000000001,0.0006683333333333334
House21,2018-07-27 21:00:00,0.7071500000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019628333333333345,0.24375,0.0007666666666666669
House21,2018-07-27 22:00:00,0.8241283333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01937666666666666,0.23236500000000004,0.0007100000000000001
House21,2018-07-27 23:00:00,2.9733183333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004163333333333332,0.21253833333333336,1.5839116666666664
House21,2018-07-28 00:00:00,1.94484,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004446666666666666,0.21980333333333327,1.2239366666666671
House21,2018-07-28 01:00:00,1.7337466666666663,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004349999999999999,0.21929666666666667,0.9932166666666667
House21,2018-07-28 02:00:00,2.326775,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004808333333333332,0.21958000000000003,0.8221316666666668
House21,2018-07-28 03:00:00,1.3737733333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004409999999999997,0.21874166666666667,0.0015049999999999994
House21,2018-07-28 04:00:00,1.31157,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0038516666666666656,0.2173533333333333,0.0008983333333333332
House21,2018-07-28 05:00:00,1.779366666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0038616666666666656,0.21903000000000006,0.4927383333333334
House21,2018-07-28 06:00:00,1.662126666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004059999999999999,0.21865000000000004,0.33671666666666705
House21,2018-07-28 07:00:00,1.186366666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0042183333333333335,0.25799500000000003,0.0018166666666666663
House21,2018-07-28 08:00:00,1.4764516666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.010453333333333335,0.3755566666666667,0.0012966666666666669
House21,2018-07-28 09:00:00,1.0735899999999998,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.08660833333333333,0.23218833333333336,0.0012733333333333336
House21,2018-07-28 10:00:00,0.7229133333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,4.499999999999998e-05,0.2314650000000001,0.001253333333333334
House21,2018-07-28 11:00:00,0.7042533333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,5.5e-05,0.22022833333333333,0.00119
House21,2018-07-28 12:00:00,0.9795649999999998,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,9.166666666666664e-05,0.22943166666666664,0.0012699999999999994
House21,2018-07-28 13:00:00,0.9121166666666664,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001283333333333333,0.2866949999999999,0.001176666666666667
House21,2018-07-28 14:00:00,0.8932366666666663,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00013166666666666668,0.23435666666666666,0.0011566666666666667
House21,2018-07-28 15:00:00,0.8466733333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00018333333333333334,0.23623999999999995,0.001356666666666667
House21,2018-07-28 16:00:00,0.8812466666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.5e-05,0.22354833333333327,0.0015300000000000001
House21,2018-07-28 17:00:00,1.6073166666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.08811833333333335,0.22560999999999998,0.0010833333333333328
House21,2018-07-28 18:00:00,0.9649333333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00012,0.2428216666666666,0.0013683333333333336
House21,2018-07-28 19:00:00,0.9379466666666664,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.016561666666666662,0.22626999999999997,0.0013399999999999998
House21,2018-07-28 20:00:00,0.71683,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02138666666666667,0.22340833333333332,0.0014549999999999995
House21,2018-07-28 21:00:00,0.8787466666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02022833333333334,0.25580166666666665,0.001313333333333333
House21,2018-07-28 22:00:00,0.5660283333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.012076666666666664,0.2344216666666668,0.0006766666666666668
House21,2018-07-28 23:00:00,2.150235,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00345,0.2283533333333333,1.5466500000000003
House21,2018-07-29 00:00:00,1.7642649999999995,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003403333333333332,0.22589166666666666,1.15664
House21,2018-07-29 01:00:00,1.5845183333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003471666666666666,0.2206316666666667,1.0065716666666664
House21,2018-07-29 02:00:00,2.0187733333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003893333333333332,0.21196333333333334,0.3112983333333341
House21,2018-07-29 03:00:00,1.5224416666666662,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0037016666666666665,0.2213566666666667,0.0008816666666666672
House21,2018-07-29 04:00:00,1.6439683333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004305,0.2206700000000001,0.34683
House21,2018-07-29 05:00:00,2.762433333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004873333333333336,0.21691166666666672,1.4848233333333327
House21,2018-07-29 06:00:00,1.4853566666666669,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003925,0.21961666666666665,0.0712783333333333
House21,2018-07-29 07:00:00,0.8740899999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003963333333333334,0.21368333333333334,0.0014016666666666665
House21,2018-07-29 08:00:00,0.889015,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003595000000000001,0.1876283333333333,0.0015766666666666663
House21,2018-07-29 09:00:00,1.313393333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00412,0.23284999999999995,0.0017866666666666664
House21,2018-07-29 10:00:00,0.8324966666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0724716666666667,0.2442783333333333,0.0015666666666666665
