House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,AC_kW.1,Kitchen_kW
House3,2018-06-15 19:00:00,4.28281,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.742071666666667,1.5756050000000004,0.5404566666666665
House3,2018-06-15 20:00:00,4.342608333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4854733333333336,1.5554450000000004,0.4421799999999999
House3,2018-06-15 21:00:00,4.403578333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4156783333333334,1.5395216666666665,0.4613116666666665
House3,2018-06-15 22:00:00,5.533833333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.8854716666666669,1.5353066666666668,1.250135
House3,2018-06-15 23:00:00,5.330441666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0579666666666667,1.0735899999999998,1.4671116666666668
House3,2018-06-16 00:00:00,4.260043333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0645,0.9299366666666667,0.512455
House3,2018-06-16 01:00:00,4.476313333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.612666666666666,0.92205,0.4198716666666668
House3,2018-06-16 02:00:00,3.901708333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4443216666666667,0.6496366666666665,0.49733999999999995
House3,2018-06-16 03:00:00,3.8659133333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2674766666666666,0.6055583333333334,0.6040783333333333
House3,2018-06-16 04:00:00,3.5175533333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8443900000000003,0.6622049999999998,0.41095
House3,2018-06-16 05:00:00,3.3581566666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1545466666666664,0.6209433333333334,0.4055433333333333
House3,2018-06-16 06:00:00,3.668974999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0205766666666665,0.6292666666666669,0.4277066666666667
House3,2018-06-16 07:00:00,3.9855650000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8173700000000002,1.0677083333333333,0.4477733333333335
House3,2018-06-16 08:00:00,4.022641666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4561200000000002,0.9812016666666662,0.4353166666666667
House3,2018-06-16 09:00:00,4.568461666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4499183333333331,1.0418316666666665,0.7641699999999999
House3,2018-06-16 10:00:00,5.180721666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1711999999999996,0.796551666666667,1.207745
House3,2018-06-16 11:00:00,3.0233533333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7914666666666675,0.2842166666666669,0.450435
House3,2018-06-16 12:00:00,1.6137033333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0013316666666666672,0.0012116666666666669,0.4035499999999999
House3,2018-06-16 13:00:00,2.10734,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8511016666666665,0.0010516666666666662,0.39642666666666665
House3,2018-06-16 14:00:00,2.508723333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.7029600000000005,0.0011083333333333331,0.5884316666666667
House3,2018-06-16 15:00:00,2.633703333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.3779100000000001,0.0012150000000000006,1.396161666666667
House3,2018-06-16 16:00:00,1.8148099999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.004513333333333332,0.0013616666666666664,0.8042100000000001
House3,2018-06-16 17:00:00,1.353845,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0043566666666666675,0.0014049999999999991,0.38798666666666665
House3,2018-06-16 18:00:00,1.1830483333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.004213333333333335,0.0014550000000000001,0.31936166666666665
House3,2018-06-16 19:00:00,1.0494466666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.004399999999999999,0.0014816666666666672,0.2410283333333333
House3,2018-06-16 20:00:00,1.57882,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.23103666666666664,0.13928500000000002,0.3568183333333333
House3,2018-06-16 21:00:00,4.202543333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.811205,0.0865383333333333,0.9331816666666664
House3,2018-06-16 22:00:00,3.5667783333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.6153799999999996,0.006561666666666669,0.32357666666666657
House3,2018-06-16 23:00:00,3.2563966666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3698583333333336,0.0032649999999999997,0.290065
House3,2018-06-17 00:00:00,3.808230000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.323168333333334,0.4841533333333333,0.4154999999999999
House3,2018-06-17 01:00:00,3.867533333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1643883333333334,0.76394,0.4061916666666666
House3,2018-06-17 02:00:00,2.3762733333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.088326666666667,0.653158333333333,0.10545833333333328
House3,2018-06-17 03:00:00,1.7643349999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0711700000000002,0.650825,0.0002583333333333333
House3,2018-06-17 04:00:00,1.0452966666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7632299999999997,0.18732833333333307,0.004538333333333334
House3,2018-06-17 05:00:00,1.5763250000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0149516666666665,0.006893333333333331,0.2032783333333333
House3,2018-06-17 06:00:00,1.3869650000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6494083333333333,0.7041666666666668,1.6666666666666669e-06
House3,2018-06-17 07:00:00,2.3722266666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8091716666666666,0.5936533333333333,0.179195
House3,2018-06-17 08:00:00,4.115829999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9426866666666666,0.2863599999999996,0.8001900000000003
House3,2018-06-17 09:00:00,3.2384350000000013,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.19671833333333336,0.4375100000000002,0.4214633333333332
House3,2018-06-17 10:00:00,2.0278150000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.053850000000000016,0.4580383333333334,0.19033666666666668
House3,2018-06-17 11:00:00,0.4730466666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.11987666666666667,0.245685,0.0005300000000000002
House3,2018-06-17 12:00:00,3.1345266666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.35171833333333324,0.002571666666666667,0.926995
House3,2018-06-17 13:00:00,4.471543333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2628000000000006,0.002925000000000003,1.4717000000000005
House3,2018-06-17 14:00:00,4.112608333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.252573333333333,0.002364999999999998,1.1464983333333332
House3,2018-06-17 15:00:00,4.558013333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.6853550000000002,1.3294749999999995,0.3951966666666669
House3,2018-06-17 16:00:00,3.7081033333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.6713399999999998,0.8263683333333337,0.3709983333333333
House3,2018-06-17 17:00:00,2.745905,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.906418333333334,0.006426666666666669,0.30434166666666657
House3,2018-06-17 18:00:00,3.3480700000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.5860416666666668,0.6534666666666668,0.4148766666666666
House3,2018-06-17 19:00:00,3.3598899999999987,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.391546666666667,0.4935166666666666,0.49745
House3,2018-06-17 20:00:00,2.8848516666666657,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.17426999999999998,0.2673816666666667,0.5188366666666666
House3,2018-06-17 21:00:00,2.987655,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.228525,0.4428649999999997,0.43301666666666655
House3,2018-06-17 22:00:00,2.380203333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6145049999999997,0.12547666666666668,0.3048800000000001
House3,2018-06-17 23:00:00,2.9189500000000006,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4919083333333333,0.3999433333333334,0.424245
House3,2018-06-18 00:00:00,2.494123333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.5556500000000001,0.013486666666666642,0.40497333333333335
House3,2018-06-18 01:00:00,2.3934933333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.5336,0.0065349999999999965,0.4020316666666668
House3,2018-06-18 02:00:00,2.12606,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4595266666666668,0.00650166666666667,0.39298833333333344
House3,2018-06-18 03:00:00,2.1584683333333325,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4779800000000001,0.006623333333333328,0.3780883333333333
House3,2018-06-18 04:00:00,2.4027333333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8008599999999998,0.2364583333333334,0.408455
House3,2018-06-18 05:00:00,2.8369033333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7866433333333337,0.3990250000000001,0.3810399999999999
House3,2018-06-18 06:00:00,2.532026666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7272950000000001,0.21135833333333331,0.37345500000000004
House3,2018-06-18 07:00:00,2.9126366666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7999649999999997,0.7828549999999999,0.3431283333333335
House3,2018-06-18 08:00:00,2.330656666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.51444,0.5435566666666666,0.22410666666666665
House3,2018-06-18 09:00:00,2.571306666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4082016666666667,0.519245,0.3603233333333332
House3,2018-06-18 10:00:00,2.8857216666666674,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.3341550000000001,0.7039566666666668,0.4317033333333333
House3,2018-06-18 11:00:00,3.0839516666666684,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.3857600000000001,0.3783099999999996,0.31577666666666665
House3,2018-06-18 12:00:00,3.1769699999999994,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4646500000000002,0.6946683333333332,0.42042
House3,2018-06-18 13:00:00,3.5247550000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.96467,0.7745150000000002,0.5825066666666668
House3,2018-06-18 14:00:00,4.165948333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6893233333333332,0.6472916666666666,1.3331050000000009
House3,2018-06-18 15:00:00,4.085830000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3102866666666655,0.73844,0.4109433333333334
House3,2018-06-18 16:00:00,4.1058433333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.764275,1.0499866666666668,0.4043833333333332
House3,2018-06-18 17:00:00,4.240213333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1030000000000002,1.2818483333333333,0.4056416666666668
House3,2018-06-18 18:00:00,3.484186666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9293899999999996,0.7781699999999998,0.4103383333333334
House3,2018-06-18 19:00:00,2.9756599999999995,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.143845,0.20586500000000013,0.496075
House3,2018-06-18 20:00:00,2.9251933333333326,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0355999999999996,0.2061966666666668,0.4903716666666666
House3,2018-06-18 21:00:00,3.0736400000000006,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.625486666666667,0.21327,0.4233366666666667
House3,2018-06-18 22:00:00,3.97479,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3912716666666674,0.4054433333333333,0.41631999999999997
House3,2018-06-18 23:00:00,3.436285000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.2626183333333333,0.2117766666666667,0.5167750000000001
House3,2018-06-19 00:00:00,3.895953333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.562585,0.0057,0.5065933333333333
House3,2018-06-19 01:00:00,3.6458066666666658,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.446856666666667,0.0013383333333333348,0.5118633333333334
House3,2018-06-19 02:00:00,3.400314999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.36596,0.0006566666666666666,0.446115
House3,2018-06-19 03:00:00,3.2280900000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3431533333333334,0.0006483333333333338,0.4413199999999999
House3,2018-06-19 04:00:00,2.988656666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2607433333333329,0.10909666666666666,0.44315833333333343
House3,2018-06-19 05:00:00,2.7546100000000013,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6684499999999999,0.08169833333333336,0.44496833333333335
House3,2018-06-19 06:00:00,2.675510000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.2993750000000001,0.3922083333333333,0.4455016666666667
House3,2018-06-19 07:00:00,3.0127333333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.3918016666666667,0.7613016666666664,0.4586866666666669
House3,2018-06-19 08:00:00,3.0800350000000005,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8026616666666666,0.6806700000000003,0.421455
House3,2018-06-19 09:00:00,3.175221666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.4858066666666666,0.9054366666666668,0.4208233333333333
House3,2018-06-19 10:00:00,3.639803333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.5757533333333333,0.8594883333333334,0.46811499999999995
House3,2018-06-19 11:00:00,3.5686766666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6592383333333331,0.7494583333333332,0.416205
House3,2018-06-19 12:00:00,3.836456666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7314800000000002,1.2834016666666666,0.401485
House3,2018-06-19 13:00:00,4.2858350000000005,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1630866666666673,1.609403333333333,0.2703050000000001
House3,2018-06-19 14:00:00,2.316378333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9370133333333334,0.17165833333333344,0.26611333333333337
House3,2018-06-19 15:00:00,2.286741666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.16271,0.0007316666666666666,0.5169516666666668
House3,2018-06-19 16:00:00,2.4246449999999995,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.043305,0.0007583333333333332,0.4691233333333333
House3,2018-06-19 17:00:00,2.3520533333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9414133333333334,0.0007099999999999999,0.4528933333333332
House3,2018-06-19 18:00:00,2.2883333333333344,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9372699999999998,0.0007616666666666668,0.4613633333333333
House3,2018-06-19 19:00:00,2.5275483333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8733350000000001,0.0007416666666666671,0.4766583333333333
House3,2018-06-19 20:00:00,3.08971,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8541133333333335,0.4458916666666667,0.4929300000000002
House3,2018-06-19 21:00:00,3.513545,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3060983333333334,0.7448999999999999,0.4584466666666668
House3,2018-06-19 22:00:00,3.5421616666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9041183333333336,0.7530666666666667,0.6072966666666667
House3,2018-06-19 23:00:00,3.688298333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2008616666666667,0.6776500000000001,0.4324050000000001
House3,2018-06-20 00:00:00,3.417816666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0998716666666668,0.4439400000000001,0.4293133333333332
House3,2018-06-20 01:00:00,3.464259999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.04849,0.6314566666666667,0.4199933333333334
House3,2018-06-20 02:00:00,3.511575,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8163933333333334,0.894175,0.4185883333333332
House3,2018-06-20 03:00:00,3.554396666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8396416666666666,0.7784766666666667,0.416745
House3,2018-06-20 04:00:00,3.021926666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.79133,0.6889816666666667,0.4221083333333334
House3,2018-06-20 05:00:00,2.9736633333333344,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8022266666666668,0.609826666666667,0.4338533333333335
House3,2018-06-20 06:00:00,3.4622583333333328,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8007500000000003,1.0285049999999996,0.4480833333333333
House3,2018-06-20 07:00:00,2.966781666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8238333333333332,0.539315,0.4284766666666666
House3,2018-06-20 08:00:00,3.4614933333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9065799999999999,0.6263216666666664,0.4416283333333333
House3,2018-06-20 09:00:00,3.662785,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0125833333333334,0.7902916666666665,0.41581999999999997
