House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,AC_kW,AC_kW.1,Kitchen_kW,WP_kW
House9,2019-02-19 22:00:00,0.1416300000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018933333333333328,0.0026283333333333345,1.5000000000000005e-05,0.001331666666666667,0.04071999999999998,0.004609999999999995
House9,2019-02-19 23:00:00,0.11127166666666673,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017683333333333325,0.00271,2.333333333333334e-05,0.0012800000000000012,0.029953333333333318,0.0045566666666666655
House9,2019-02-20 00:00:00,0.1233116666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001818333333333332,0.002793333333333333,4.499999999999999e-05,0.001296666666666668,0.024839999999999987,0.00452333333333333
House9,2019-02-20 01:00:00,0.13737333333333338,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017983333333333323,0.0028066666666666674,4.3333333333333334e-05,0.0013450000000000016,0.027401666666666647,0.004521666666666664
House9,2019-02-20 02:00:00,0.2383416666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018899999999999998,0.0028066666666666665,6.166666666666667e-05,0.0015166666666666655,0.10913000000000013,0.0052533333333333355
House9,2019-02-20 03:00:00,0.18025,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015466666666666671,0.0028733333333333328,8.166666666666667e-05,0.0013999999999999991,0.024778333333333333,0.004494999999999999
House9,2019-02-20 04:00:00,0.22354166666666672,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016850000000000005,0.0029483333333333354,0.00010833333333333336,0.0014816666666666654,0.03627833333333332,0.004494999999999997
House9,2019-02-20 05:00:00,0.18445499999999995,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001546666666666667,0.0029816666666666702,7.999999999999999e-05,0.0013600000000000016,0.03858333333333332,0.004573333333333332
House9,2019-02-20 06:00:00,0.15893666666666675,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017216666666666676,0.00287,6.166666666666663e-05,0.0013083333333333352,0.02336999999999999,0.00497333333333333
House9,2019-02-20 07:00:00,0.12052333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016649999999999994,0.002729999999999999,6.166666666666663e-05,0.001233333333333334,0.024999999999999988,0.0047433333333333355
House9,2019-02-20 08:00:00,0.1769,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018066666666666656,0.002736666666666665,5.9999999999999974e-05,0.0012866666666666662,0.047829999999999984,0.0047350000000000005
House9,2019-02-20 09:00:00,0.14023000000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017866666666666656,0.002679999999999997,3.166666666666668e-05,0.0011516666666666667,0.04318000000000001,0.05622166666666671
House9,2019-02-20 10:00:00,0.1952866666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001866666666666666,0.0023300000000000013,0.00019666666666666666,0.0015100000000000005,0.04536499999999999,0.0047816666666666684
House9,2019-02-20 11:00:00,0.08994333333333326,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018966666666666648,0.002695000000000001,3.5000000000000004e-05,0.001145,0.023136666666666656,0.004668333333333332
House9,2019-02-20 12:00:00,0.11336500000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019383333333333325,0.0026449999999999985,3.5000000000000004e-05,0.0011733333333333329,0.03185499999999999,0.00688333333333333
House9,2019-02-20 13:00:00,0.11622166666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018833333333333328,0.0026716666666666672,4.666666666666665e-05,0.001183333333333334,0.037443333333333335,0.019161666666666667
House9,2019-02-20 14:00:00,0.19190833333333346,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018099999999999985,0.002400000000000001,0.00014499999999999992,0.0014083333333333335,0.023119999999999988,0.034673333333333334
House9,2019-02-20 15:00:00,0.10770333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019033333333333324,0.002651666666666666,5.4999999999999975e-05,0.0011633333333333324,0.03766499999999998,0.004735000000000003
House9,2019-02-20 16:00:00,0.11047166666666673,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019033333333333333,0.0027233333333333324,5.83333333333333e-05,0.00119,0.03173166666666665,0.004731666666666665
House9,2019-02-20 17:00:00,0.07407166666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017116666666666654,0.0027233333333333324,6.666666666666663e-05,0.0011216666666666662,0.023341666666666656,0.004701666666666666
House9,2019-02-20 18:00:00,0.11159166666666676,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017966666666666656,0.002824999999999999,6.499999999999995e-05,0.001191666666666666,0.03503166666666665,0.004710000000000003
House9,2019-02-20 19:00:00,0.2377283333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019316666666666664,0.002906666666666668,5.166666666666664e-05,0.001298333333333333,0.10575833333333336,0.004766666666666666
House9,2019-02-20 20:00:00,0.24315666666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016649999999999998,0.0030266666666666675,8.333333333333333e-05,0.0013483333333333346,0.04840166666666667,0.004624999999999994
House9,2019-02-20 21:00:00,0.22179000000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017733333333333327,0.0029566666666666678,6.499999999999998e-05,0.0013100000000000013,0.029416666666666667,0.004676666666666666
House9,2019-02-20 22:00:00,0.13070833333333326,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017833333333333317,0.002991666666666668,7.33333333333333e-05,0.0011766666666666655,0.02637833333333333,0.005296666666666663
House9,2019-02-20 23:00:00,0.18475,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001753333333333334,0.0030800000000000003,9.000000000000002e-05,0.0013183333333333346,0.04817499999999998,0.004616666666666661
House9,2019-02-21 00:00:00,0.21542666666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001713333333333334,0.003141666666666665,0.00010833333333333342,0.0013566666666666664,0.02382,0.004579999999999996
House9,2019-02-21 01:00:00,0.09465499999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017699999999999981,0.0030333333333333336,8.666666666666667e-05,0.00121,0.025601666666666648,0.004625000000000002
House9,2019-02-21 02:00:00,0.14481833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018866666666666647,0.003108333333333332,9.000000000000002e-05,0.0013200000000000006,0.04901666666666665,0.00447333333333333
House9,2019-02-21 03:00:00,0.09326666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017716666666666655,0.003025000000000001,8.833333333333334e-05,0.0011866666666666668,0.024725,0.004433333333333332
House9,2019-02-21 04:00:00,0.14182833333333328,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001848333333333332,0.003166666666666666,7.999999999999999e-05,0.0012600000000000005,0.025245,0.01246166666666667
House9,2019-02-21 05:00:00,0.1821216666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017733333333333336,0.0030866666666666672,4.999999999999998e-05,0.0012950000000000006,0.08192666666666668,0.017183333333333328
House9,2019-02-21 06:00:00,0.184915,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001768333333333333,0.0031633333333333322,9.166666666666672e-05,0.0012933333333333345,0.024818333333333328,0.02927333333333328
House9,2019-02-21 07:00:00,0.20558166666666672,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019066666666666663,0.0030116666666666647,7.33333333333333e-05,0.0012666666666666672,0.11665500000000015,0.005566666666666663
House9,2019-02-21 08:00:00,0.1596066666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018599999999999984,0.0030533333333333345,7.166666666666664e-05,0.0012966666666666662,0.04756999999999999,0.0047
House9,2019-02-21 09:00:00,0.09741833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017316666666666654,0.0029,5.999999999999996e-05,0.0010883333333333335,0.023021666666666656,0.0064300000000000026
House9,2019-02-21 10:00:00,0.1125683333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001955,0.0027916666666666663,3.5000000000000004e-05,0.0011000000000000003,0.047019999999999985,0.005693333333333336
House9,2019-02-21 11:00:00,0.11411166666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001819999999999999,0.0027133333333333315,3.8333333333333334e-05,0.0010733333333333333,0.03301166666666669,0.015156666666666674
House9,2019-02-21 12:00:00,0.15343333333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001788333333333332,0.002691666666666668,5.333333333333329e-05,0.001125,0.04693333333333332,0.054950000000000034
House9,2019-02-21 13:00:00,0.1655483333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018149999999999998,0.0023516666666666677,0.0001833333333333332,0.001381666666666667,0.026775,0.004776666666666668
House9,2019-02-21 14:00:00,0.10662833333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017016666666666664,0.002621666666666667,3.000000000000001e-05,0.0011233333333333338,0.03522999999999999,0.007404999999999997
House9,2019-02-21 15:00:00,0.08192333333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015666666666666652,0.002661666666666665,3.6666666666666666e-05,0.0011016666666666668,0.03332499999999998,0.005041666666666667
House9,2019-02-21 16:00:00,0.08307833333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015333333333333325,0.0027050000000000012,3.000000000000001e-05,0.0011050000000000003,0.023413333333333317,0.004748333333333337
House9,2019-02-21 17:00:00,0.09197333333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015949999999999988,0.0027016666666666647,3.166666666666668e-05,0.001161666666666667,0.046221666666666654,0.0047699999999999965
House9,2019-02-21 18:00:00,0.051176666666666634,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014433333333333325,0.002621666666666667,1.6666666666666667e-05,0.0011116666666666664,0.023834999999999988,0.004721666666666666
House9,2019-02-21 19:00:00,0.09178333333333348,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015199999999999983,0.002735,3.5000000000000004e-05,0.0012066666666666654,0.03290166666666665,0.0046850000000000025
House9,2019-02-21 20:00:00,0.13821166666666676,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001466666666666667,0.0027866666666666678,4.666666666666665e-05,0.0012850000000000008,0.03626666666666666,0.0048200000000000005
House9,2019-02-21 21:00:00,0.11447,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014399999999999994,0.00274,4.833333333333331e-05,0.0011933333333333325,0.024378333333333318,0.004606666666666664
House9,2019-02-21 22:00:00,0.1279666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014983333333333324,0.0027799999999999995,4.3333333333333334e-05,0.0012549999999999994,0.04664833333333331,0.004588333333333331
House9,2019-02-21 23:00:00,0.12826499999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001534999999999999,0.002839999999999998,5.999999999999996e-05,0.0012300000000000006,0.02334333333333333,0.0044916666666666655
House9,2019-02-22 00:00:00,0.18611666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001503333333333333,0.002831666666666665,6.499999999999995e-05,0.0012999999999999993,0.07189666666666666,0.004540000000000001
House9,2019-02-22 01:00:00,0.3784683333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014333333333333346,0.0030350000000000012,0.00016333333333333328,0.0013616666666666675,0.029343333333333325,0.004951666666666664
House9,2019-02-22 02:00:00,0.3583216666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0012783333333333342,0.0029900000000000005,0.00013000000000000004,0.0013199999999999998,0.060305,0.00451833333333333
House9,2019-02-22 03:00:00,0.3641933333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0013783333333333345,0.0030650000000000013,0.00014999999999999988,0.001398333333333334,0.023188333333333325,0.004326666666666664
House9,2019-02-22 04:00:00,0.315295,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0013300000000000002,0.0030233333333333353,0.00011000000000000004,0.001283333333333334,0.039813333333333326,0.00437333333333333
House9,2019-02-22 05:00:00,0.2483166666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015850000000000007,0.002735,3.333333333333333e-05,0.001153333333333333,0.03788499999999998,0.004558333333333329
House9,2019-02-22 06:00:00,0.14592166666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017449999999999998,0.0027483333333333322,4e-05,0.001186666666666666,0.041314999999999984,0.004728333333333334
House9,2019-02-22 07:00:00,0.06632000000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001578333333333334,0.002566666666666667,2.8333333333333342e-05,0.0010600000000000008,0.03119333333333332,0.0047066666666666646
House9,2019-02-22 08:00:00,0.09736333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001691666666666668,0.002593333333333332,4.3333333333333334e-05,0.0010950000000000005,0.024591666666666647,0.0046799999999999975
House9,2019-02-22 09:00:00,0.07784333333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016100000000000005,0.002501666666666668,3.3333333333333333e-06,0.0010433333333333336,0.04776,0.004738333333333331
House9,2019-02-22 10:00:00,0.3256600000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015566666666666667,0.0017916666666666665,0.00043499999999999995,0.001865,0.029718333333333333,0.012956666666666668
House9,2019-02-22 11:00:00,0.19135666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001549999999999999,0.002803333333333332,2.1666666666666674e-05,0.0011316666666666669,0.045598333333333324,0.08641333333333333
House9,2019-02-22 12:00:00,0.12163,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001453333333333333,0.0027816666666666662,1.1666666666666668e-05,0.0010799999999999991,0.023896666666666656,0.0742333333333333
House9,2019-02-22 13:00:00,0.10330666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001745,0.002858333333333332,3.6666666666666666e-05,0.0012333333333333328,0.048158333333333324,0.004784999999999999
House9,2019-02-22 14:00:00,0.08221333333333325,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001680000000000001,0.002866666666666665,4.499999999999999e-05,0.0012616666666666677,0.023278333333333328,0.004791666666666669
House9,2019-02-22 15:00:00,0.1094833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017099999999999995,0.00285,4e-05,0.001343333333333334,0.047811666666666655,0.004845
House9,2019-02-22 16:00:00,0.0837366666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015766666666666663,0.0028516666666666642,3.333333333333333e-05,0.0013300000000000002,0.02407666666666666,0.004841666666666669
House9,2019-02-22 17:00:00,0.062221666666666675,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014966666666666663,0.002833333333333334,3.000000000000001e-05,0.0013200000000000009,0.024549999999999992,0.004853333333333335
House9,2019-02-22 18:00:00,0.13704333333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015866666666666655,0.0027649999999999997,4.666666666666665e-05,0.0014183333333333342,0.05433166666666665,0.004879999999999999
House9,2019-02-22 19:00:00,0.15414666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014399999999999988,0.0029099999999999985,5.4999999999999975e-05,0.0014233333333333329,0.024506666666666663,0.004851666666666665
House9,2019-02-22 20:00:00,0.12693833333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014249999999999988,0.0028516666666666647,2.0000000000000005e-05,0.0014516666666666662,0.03017666666666665,0.0047500000000000025
House9,2019-02-22 21:00:00,0.14090666666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015433333333333323,0.0028883333333333326,3.6666666666666666e-05,0.001559999999999999,0.045981666666666664,0.0047049999999999965
House9,2019-02-22 22:00:00,0.1903683333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015600000000000006,0.002801666666666667,3.5000000000000004e-05,0.0015566666666666671,0.09650166666666676,0.053188333333333324
House9,2019-02-22 23:00:00,0.19684500000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001523333333333333,0.0029600000000000004,7.000000000000001e-05,0.0016833333333333331,0.053860000000000005,0.022786666666666625
House9,2019-02-23 00:00:00,0.14501,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001394999999999999,0.002936666666666669,8.166666666666667e-05,0.0015350000000000006,0.026509999999999995,0.004609999999999998
House9,2019-02-23 01:00:00,0.1735349999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015550000000000006,0.0029900000000000018,9.000000000000002e-05,0.0016116666666666653,0.03112999999999998,0.0045933333333333295
House9,2019-02-23 02:00:00,0.07641999999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016116666666666668,0.002883333333333334,4.1666666666666665e-05,0.0014083333333333328,0.04634666666666665,0.004576666666666664
House9,2019-02-23 03:00:00,0.0654916666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016250000000000012,0.002916666666666669,4.1666666666666665e-05,0.001326666666666666,0.02598,0.004553333333333336
House9,2019-02-23 04:00:00,0.10673333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018000000000000013,0.0029800000000000013,4e-05,0.0013766666666666686,0.038018333333333335,0.0045533333333333285
House9,2019-02-23 05:00:00,0.14518500000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017999999999999995,0.002910000000000001,1.3333333333333335e-05,0.0013083333333333328,0.10342166666666668,0.009829999999999998
House9,2019-02-23 06:00:00,0.2230383333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015616666666666654,0.003086666666666669,3.5000000000000004e-05,0.0013916666666666667,0.04029999999999999,0.11278666666666665
House9,2019-02-23 07:00:00,0.0900966666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016233333333333347,0.0028416666666666642,2.666666666666668e-05,0.0012066666666666662,0.03243999999999998,0.02420833333333328
House9,2019-02-23 08:00:00,0.08734166666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016316666666666671,0.0028383333333333355,3.6666666666666666e-05,0.0011583333333333337,0.02354499999999999,0.004711666666666669
House9,2019-02-23 09:00:00,0.18176,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017283333333333339,0.002879999999999999,7.999999999999999e-05,0.0013349999999999994,0.05186499999999998,0.007383333333333336
House9,2019-02-23 10:00:00,0.1486183333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001695,0.002821666666666665,3.333333333333333e-05,0.0011716666666666668,0.023071666666666657,0.058751666666666674
House9,2019-02-23 11:00:00,0.08455666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001711666666666667,0.002631666666666667,1.833333333333334e-05,0.0010950000000000007,0.046229999999999986,0.024808333333333283
House9,2019-02-23 12:00:00,0.0890466666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001735000000000001,0.002606666666666668,3.6666666666666666e-05,0.0011316666666666669,0.023261666666666656,0.00471666666666667
House9,2019-02-23 13:00:00,0.1035716666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018033333333333343,0.0027666666666666677,2.666666666666668e-05,0.001225,0.04929833333333332,0.00478666666666667
House9,2019-02-23 14:00:00,0.07238333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017400000000000009,0.0028016666666666663,2.1666666666666674e-05,0.0011883333333333336,0.02405999999999999,0.004795000000000003
