House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_DR_kW,Kitchen_kW,UPS_kW
House19,2018-07-26 16:00:00,3.4763183333333343,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0021933333333333323,2.158021666666666,0.4240999999999998,0.6784033333333335
House19,2018-07-26 17:00:00,3.318561666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0022149999999999995,2.219011666666667,0.3478916666666668,0.59363
House19,2018-07-26 18:00:00,0.4169583333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002791666666666665,0.0001616666666666666,0.2808366666666667,0.10968
House19,2018-07-26 19:00:00,0.3737033333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0028533333333333327,0.0001416666666666667,0.2487483333333334,0.10181666666666668
House19,2018-07-26 20:00:00,1.9321183333333336,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0024966666666666666,1.115268333333333,0.32923166666666664,0.3833233333333333
House19,2018-07-26 21:00:00,3.4923050000000004,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002243333333333333,2.4108533333333333,0.4637083333333333,0.4396716666666666
House19,2018-07-26 22:00:00,3.3895416666666662,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0021183333333333327,2.37434,0.30791999999999997,0.428495
House19,2018-07-26 23:00:00,2.8885283333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0006550000000000006,0.3769549999999992,0.29534000000000005,0.4334833333333333
House19,2018-07-27 00:00:00,3.1552700000000002,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004433333333333336,0.00040500000000000014,0.2767216666666667,0.42174666666666666
House19,2018-07-27 01:00:00,3.704906666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00036499999999999993,0.0004083333333333333,0.1910216666666668,0.3708616666666667
House19,2018-07-27 02:00:00,3.392668333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000515,0.00042000000000000007,0.2103733333333332,0.3529883333333334
House19,2018-07-27 03:00:00,2.6764999999999994,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004233333333333335,0.0004116666666666668,0.17422500000000002,0.3582116666666668
House19,2018-07-27 04:00:00,2.107498333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005316666666666666,0.0003266666666666667,0.161465,0.3452316666666667
House19,2018-07-27 05:00:00,1.9496966666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005316666666666666,0.0003083333333333333,0.16703666666666664,0.3421066666666665
House19,2018-07-27 06:00:00,1.924791666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005516666666666667,0.0002866666666666666,0.15074833333333335,0.338025
House19,2018-07-27 07:00:00,1.4325583333333325,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003666666666666668,0.0003316666666666666,0.13881000000000002,0.3305133333333333
House19,2018-07-27 08:00:00,0.8351400000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005650000000000001,0.0003383333333333334,0.17188,0.22346166666666667
House19,2018-07-27 09:00:00,1.0737066666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002283333333333333,0.0002083333333333332,0.33922833333333346,0.5431366666666668
House19,2018-07-27 10:00:00,2.30651,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00021833333333333326,0.11789666666666668,0.26737500000000003,0.7311116666666667
House19,2018-07-27 11:00:00,3.913486666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003150000000000001,1.6923616666666663,0.3891983333333333,0.7321533333333333
House19,2018-07-27 12:00:00,1.6598049999999998,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00020166666666666667,0.03206000000000001,0.3710800000000001,0.6880716666666669
House19,2018-07-27 13:00:00,2.942248333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00021833333333333326,1.6665633333333332,0.32430499999999995,0.6047133333333332
House19,2018-07-27 14:00:00,3.5994616666666657,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002283333333333333,2.5003066666666665,0.37809166666666666,0.4069033333333333
House19,2018-07-27 15:00:00,3.708923333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00016,2.491216666666668,0.3801766666666666,0.6066000000000001
House19,2018-07-27 16:00:00,3.396616666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.4863833333333333,1.9334,0.2809066666666667,0.537425
House19,2018-07-27 17:00:00,0.8314316666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.013478333333333332,0.00014999999999999993,0.27948500000000004,0.359935
House19,2018-07-27 18:00:00,0.7993816666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002111666666666666,0.00030000000000000003,0.2390833333333333,0.3926933333333333
House19,2018-07-27 19:00:00,2.0879,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.007960000000000002,1.1772783333333336,0.23857499999999995,0.4705483333333333
House19,2018-07-27 20:00:00,2.173478333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0021933333333333327,0.874426666666667,0.3528033333333333,0.7119216666666667
House19,2018-07-27 21:00:00,1.0694283333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0020866666666666672,0.0003533333333333334,0.30916666666666665,0.5288666666666668
House19,2018-07-27 22:00:00,2.565563333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.001985,1.52667,0.3321549999999999,0.4671216666666666
House19,2018-07-27 23:00:00,0.6015199999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0022366666666666663,0.00032833333333333336,0.2215816666666667,0.32646499999999995
House19,2018-07-28 00:00:00,1.4248933333333331,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0012250000000000006,0.0003933333333333334,0.20957166666666668,0.3517366666666667
House19,2018-07-28 01:00:00,3.272689999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004466666666666669,0.00042,0.2605750000000001,0.3614249999999999
House19,2018-07-28 02:00:00,3.38066,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0006800000000000003,0.0005200000000000001,0.30630166666666675,0.32167333333333337
House19,2018-07-28 03:00:00,3.258693333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007499999999999996,0.0004933333333333331,0.28486666666666666,0.3236533333333333
House19,2018-07-28 04:00:00,3.1523616666666663,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007200000000000003,0.00041500000000000017,0.2581183333333333,0.32198499999999997
House19,2018-07-28 05:00:00,3.0979283333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007983333333333334,0.0003733333333333333,0.23988000000000004,0.3260783333333334
House19,2018-07-28 06:00:00,2.91332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007933333333333338,0.00035166666666666663,0.19470333333333328,0.32846833333333325
House19,2018-07-28 07:00:00,2.505411666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0008150000000000001,0.0003383333333333332,0.16476833333333335,0.32018666666666673
House19,2018-07-28 08:00:00,2.35374,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000925,0.0002,0.194305,0.3195450000000001
House19,2018-07-28 09:00:00,1.8144550000000004,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002983333333333334,0.00023333333333333325,0.26883333333333337,0.4737283333333334
House19,2018-07-28 10:00:00,1.2461166666666663,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00028999999999999995,0.00015499999999999995,0.23419666666666664,0.7003366666666669
House19,2018-07-28 11:00:00,1.8924533333333329,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004183333333333334,0.0002483333333333332,0.3743833333333333,0.7046483333333332
House19,2018-07-28 12:00:00,2.161701666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002566666666666665,0.0003333333333333333,0.3652066666666666,0.7504500000000002
House19,2018-07-28 13:00:00,1.3977816666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00023166666666666664,0.000375,0.24702,0.6457866666666667
House19,2018-07-28 14:00:00,2.9808866666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00023166666666666664,1.833955,0.3761716666666664,0.5330750000000001
House19,2018-07-28 15:00:00,3.434108333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00012833333333333333,2.438041666666668,0.3150816666666667,0.4186949999999999
House19,2018-07-28 16:00:00,1.3714616666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00016500000000000005,0.5062749999999998,0.27175,0.39247166666666655
House19,2018-07-28 17:00:00,0.8782516666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00013666666666666666,9.000000000000002e-05,0.2795516666666667,0.4069949999999999
House19,2018-07-28 18:00:00,1.9594716666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00018833333333333327,0.9467549999999999,0.3540883333333333,0.5075666666666667
House19,2018-07-28 19:00:00,3.007080000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000195,1.7567883333333332,0.29476500000000005,0.7450666666666663
House19,2018-07-28 20:00:00,1.5233050000000008,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00022166666666666664,0.12949000000000005,0.2820116666666667,0.8021916666666665
House19,2018-07-28 21:00:00,1.1514883333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00028833333333333337,0.000515,0.2796133333333332,0.5403316666666669
House19,2018-07-28 22:00:00,2.4703699999999995,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002683333333333331,1.260675,0.3499800000000001,0.5589366666666666
House19,2018-07-28 23:00:00,3.2970100000000007,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003233333333333333,0.7313566666666672,0.2933933333333334,0.4803983333333333
House19,2018-07-29 00:00:00,3.3088733333333327,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00030333333333333324,0.00015166666666666668,0.3002950000000001,0.3804366666666668
House19,2018-07-29 01:00:00,3.3491283333333337,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00030999999999999984,0.0002283333333333333,0.2092566666666668,0.3310633333333332
House19,2018-07-29 02:00:00,2.7396850000000006,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004950000000000001,0.00026999999999999995,0.19150166666666665,0.3056666666666667
House19,2018-07-29 03:00:00,2.5734833333333342,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005166666666666667,0.0002849999999999999,0.16775,0.3106549999999999
House19,2018-07-29 04:00:00,2.358271666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004533333333333334,0.0003033333333333333,0.166965,0.3104716666666668
House19,2018-07-29 05:00:00,2.2587,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004816666666666666,0.0002749999999999999,0.150975,0.3122383333333333
House19,2018-07-29 06:00:00,2.240613333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004816666666666668,0.00032999999999999994,0.18109333333333336,0.31689166666666674
House19,2018-07-29 07:00:00,1.7793416666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00036500000000000014,0.0003683333333333333,0.16292999999999996,0.31744
House19,2018-07-29 08:00:00,0.9145249999999998,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00035166666666666674,0.000335,0.17232166666666673,0.2849833333333333
House19,2018-07-29 09:00:00,0.7975583333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00023166666666666661,0.0002733333333333332,0.14567166666666675,0.3271383333333334
House19,2018-07-29 10:00:00,1.2151800000000004,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003233333333333333,0.00035500000000000017,0.2574983333333333,0.3817866666666668
House19,2018-07-29 11:00:00,2.2883849999999994,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00015166666666666662,1.2896816666666666,0.3987949999999999,0.3496733333333334
House19,2018-07-29 12:00:00,1.0753833333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00022499999999999994,0.08939166666666673,0.2996683333333333,0.4424566666666667
House19,2018-07-29 13:00:00,0.8338250000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00025666666666666665,0.0002166666666666667,0.26609999999999995,0.3673516666666667
House19,2018-07-29 14:00:00,0.843323333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00024333333333333336,0.037748333333333335,0.2118733333333333,0.3909916666666667
House19,2018-07-29 15:00:00,3.428941666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003683333333333333,2.4547166666666667,0.3114366666666665,0.4961733333333333
House19,2018-07-29 16:00:00,7.6165616666666685,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.6329549999999995,2.405508333333333,0.37391,0.8318983333333332
House19,2018-07-29 17:00:00,7.234729999999997,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.9015816666666667,2.3692550000000003,0.4455616666666668,0.681605
House19,2018-07-29 18:00:00,8.091313333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.8369966666666664,2.3449633333333333,0.4024450000000001,0.399825
House19,2018-07-29 19:00:00,4.710108333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.0353333333333332,2.312011666666666,0.33652666666666675,0.4171683333333335
House19,2018-07-29 20:00:00,3.6595800000000005,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.4831133333333334,2.2834900000000005,0.30730999999999997,0.3265333333333334
House19,2018-07-29 21:00:00,0.9340266666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0048266666666666605,0.4043766666666665,0.20214666666666656,0.22742166666666674
House19,2018-07-29 22:00:00,0.5712016666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000636666666666667,0.00021166666666666667,0.19922333333333345,0.17887166666666665
House19,2018-07-29 23:00:00,5.174551666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.6261333333333323,0.0002133333333333332,0.258095,0.431645
House19,2018-07-30 00:00:00,5.755891666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.7436283333333338,0.0008549999999999999,0.2733283333333334,0.4845683333333332
House19,2018-07-30 01:00:00,5.46274,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.67975,0.0011683333333333329,0.18346166666666666,0.32272666666666666
House19,2018-07-30 02:00:00,5.085445000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.4696483333333334,0.001008333333333333,0.3186799999999999,0.2988016666666667
House19,2018-07-30 03:00:00,4.7623950000000015,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.3769349999999998,0.000818333333333333,0.285885,0.30073666666666665
House19,2018-07-30 04:00:00,4.361288333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.4048950000000002,0.00082,0.24684333333333336,0.2971733333333333
House19,2018-07-30 05:00:00,4.1485699999999985,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.32599,0.0007833333333333333,0.1934483333333333,0.2849583333333333
House19,2018-07-30 06:00:00,4.109249999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.3353483333333331,0.000768333333333333,0.16065333333333334,0.25549333333333324
House19,2018-07-30 07:00:00,2.8177800000000013,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.5378233333333331,0.0010083333333333329,0.157085,0.20742166666666675
House19,2018-07-30 08:00:00,3.1367833333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0023383333333333338,0.0012400000000000002,0.28873166666666666,0.3782683333333334
House19,2018-07-30 09:00:00,0.009000000000000006,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0012316666666666672,0.001928333333333333
House19,2018-07-30 10:00:00,0.009000000000000006,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0012316666666666672,0.00193
House19,2018-07-30 11:00:00,0.009000000000000006,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0012333333333333337,0.00193
House19,2018-07-30 12:00:00,0.009000000000000006,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0012316666666666672,0.00193
House19,2018-07-30 13:00:00,2.09783,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007016666666666664,0.7583866666666665,0.13657166666666667,0.19947666666666666
House19,2018-07-30 14:00:00,4.0744983333333336,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0025333333333333328,2.504023333333334,0.4855783333333333,0.6720816666666668
House19,2018-07-30 15:00:00,3.53595,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0024833333333333344,1.7695549999999995,0.4567499999999999,0.9302
House19,2018-07-30 16:00:00,1.4090649999999996,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002663333333333334,0.01590833333333332,0.3487083333333333,0.7770366666666667
House19,2018-07-30 17:00:00,1.2022199999999998,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002936666666666668,0.00020500000000000008,0.30636333333333343,0.6742016666666665
House19,2018-07-30 18:00:00,2.812043333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0021183333333333327,1.5717933333333336,0.3156833333333335,0.7059983333333333
House19,2018-07-30 19:00:00,3.719651666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002073333333333333,2.474276666666668,0.2706783333333333,0.6811916666666668
House19,2018-07-30 20:00:00,3.627965,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0021283333333333328,2.374555,0.4455333333333334,0.5321516666666666
House19,2018-07-30 21:00:00,1.3962366666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0020416666666666665,0.0001633333333333333,0.5514466666666666,0.5259033333333333
House19,2018-07-30 22:00:00,1.3014633333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0018883333333333328,0.0002616666666666667,0.3248550000000001,0.57084
House19,2018-07-30 23:00:00,2.8240483333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00036333333333333335,0.000595,0.31889166666666663,0.40155
House19,2018-07-31 00:00:00,4.25919,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000925,0.0010366666666666664,0.2938283333333333,0.3571833333333333
